Krypton,4-2008,0.0,0,91
Krypton,1-2009,0.0,0,91
Krypton,2-2010,2.681318681318681,244,91
Krypton,3-2010,10.021978021978022,912,91
Krypton,4-2010,2.7142857142857144,247,91
Krypton,1-2011,2.6153846153846154,238,91
Krypton,2-2011,9.494505494505495,864,91
Krypton,3-2011,4.8791208791208796,444,91
Krypton,4-2011,8.428571428571429,767,91
Krypton,1-2012,6.252747252747253,569,91
Krypton,2-2012,3.769230769230769,343,91
Krypton,3-2012,2.5604395604395602,233,91
