71036,Krypton,3-2012,04-09-2012,10-09-2012,true
71037,Krypton,3-2012,04-09-2012,20-09-2012,true
71064,Krypton,3-2012,05-09-2012,10-09-2012,true
71075,Krypton,3-2012,05-09-2012,07-09-2012,true
71097,Krypton,3-2012,06-09-2012,12-09-2012,true
71161,Krypton,3-2012,08-09-2012,10-09-2012,true
71162,Krypton,3-2012,08-09-2012,10-09-2012,true
71163,Krypton,3-2012,10-09-2012,10-09-2012,true
71170,Krypton,3-2012,10-09-2012,10-09-2012,true
71171,Krypton,3-2012,10-09-2012,10-09-2012,true
71177,Krypton,3-2012,10-09-2012,10-09-2012,true
71178,Krypton,3-2012,10-09-2012,10-09-2012,true
71187,Krypton,3-2012,10-09-2012,11-09-2012,true
71254,Krypton,3-2012,12-09-2012,12-09-2012,true
71257,Krypton,3-2012,13-09-2012,20-09-2012,true
71260,Krypton,3-2012,13-09-2012,13-09-2012,true
71386,Krypton,3-2012,18-09-2012,18-09-2012,true
71387,Krypton,3-2012,18-09-2012,18-09-2012,true
71424,Krypton,3-2012,18-09-2012,18-09-2012,true
71508,Krypton,3-2012,20-09-2012,20-09-2012,true
71509,Krypton,3-2012,20-09-2012,20-09-2012,true
71529,Krypton,3-2012,21-09-2012,21-09-2012,true
71531,Krypton,3-2012,21-09-2012,21-09-2012,true
71559,Krypton,3-2012,21-09-2012,24-09-2012,true
