23502,Frontend,9,1,2010-3,20-09-2010, Bug
23535,Frontend,115,1,2011-2,13-04-2011, Feature
23556,Frontend,0,1,2010-4,14-10-2010, Bug
23929,Frontend,0,1,2011-4,02-12-2011, Bug
23930,Frontend,0,1,2011-4,02-12-2011, Bug
24001,Frontend,0,1,2010-3,07-09-2010, Bug
24036,Frontend,11,1,2010-3,28-09-2010, Bug
24531,Frontend,0,1,2010-3,28-09-2010, Bug
24538,Frontend,0,1,2010-3,29-09-2010, Feature
24754,Frontend,0,1,2010-3,29-09-2010, Bug
24805,Frontend,129,1,2010-3,28-09-2010, Feature
25331,Frontend,653,1,2010-4,14-10-2010, Feature
25456,Frontend,0,1,2010-4,19-10-2010, Bug
25457,Frontend,0,1,2010-4,19-10-2010, Bug
25496,Frontend,0,1,2010-4,25-10-2010, Bug
25528,Frontend,0,1,2010-4,25-10-2010, Bug
25537,Frontend,0,1,2010-4,15-11-2010, Bug
25558,Frontend,58,1,2010-4,01-11-2010, Bug
25601,Frontend,0,1,2010-4,25-10-2010, Bug
25603,Frontend,0,1,2013-1,19-02-2013, Bug
26548,Frontend,0,1,2010-4,29-10-2010, Bug
26549,Frontend,0,1,2010-4,29-10-2010, Bug
26551,Frontend,0,1,2010-4,08-11-2010, Bug
26643,Frontend,0,1,2010-4,04-11-2010, Bug
26969,Frontend,40,1,2010-4,01-11-2010, Feature
26988,Frontend,0,1,2013-1,19-02-2013, Bug
27008,Frontend,0,1,2010-4,22-11-2010, Bug
27044,Frontend,27,1,2010-4,01-11-2010, Bug
27607,Frontend,0,1,2010-4,04-11-2010, Bug
27609,Frontend,0,1,2010-4,04-11-2010, Bug
28284,Frontend,0,1,2010-4,08-11-2010, Bug
28552,Frontend,0,1,2010-4,09-11-2010, Bug
28559,Frontend,0,1,2010-4,09-11-2010, Bug
28560,Frontend,0,1,2010-4,09-11-2010, Bug
28561,Frontend,0,1,2010-4,09-11-2010, Bug
28564,Frontend,16,1,2010-4,09-11-2010, Bug
28747,Frontend,0,1,2010-4,10-11-2010, Bug
28748,Frontend,0,1,2010-4,10-11-2010, Bug
29008,Frontend,0,1,2010-4,23-11-2010, Bug
29010,Frontend,0,1,2010-4,22-11-2010, Bug
30317,Frontend,0,1,2010-4,09-12-2010, Feature
30318,Frontend,75,1,2010-4,09-12-2010, Feature
30879,Frontend,0,1,2010-4,09-12-2010, Feature
31607,Frontend,13,1,2010-4,30-11-2010, Feature
32109,Frontend,63,1,2010-4,30-11-2010, Feature
32148,Frontend,15,1,2010-4,30-11-2010, Bug
