360,2-2010,0,1,1,0.0,100.0
360,3-2010,9,0,9,100.0,0.0
360,4-2010,4,0,4,100.0,0.0
360,2-2011,130,3,133,97.74436090225564,2.2556390977443606
360,3-2011,1,4,5,20.0,80.0
360,4-2011,156,4,160,97.5,2.5
360,1-2012,83,3,86,96.51162790697676,3.488372093023256
360,2-2012,144,2,146,98.63013698630137,1.36986301369863
360,3-2012,14,3,17,82.35294117647058,17.647058823529413
360,4-2012,33,0,33,100.0,0.0
