Krypton,2,17-08-2012,2012-3
Krypton,2,15-08-2012,2012-3
Krypton,2,03-09-2012,2012-3
Krypton,2,01-10-2012,2012-4
Krypton,3,14-01-2011,2011-1
Krypton,3,03-02-2011,2011-1
Krypton,3,01-03-2011,2011-1
Krypton,3,16-05-2011,2011-2
Krypton,3,04-07-2012,2012-3
Krypton,3,21-08-2012,2012-3
Krypton,3,18-09-2012,2012-3
Krypton,4,10-09-2010,2010-3
Krypton,4,08-10-2010,2010-4
Krypton,4,03-01-2011,2011-1
Krypton,4,14-02-2011,2011-1
Krypton,4,11-03-2011,2011-1
Krypton,4,22-03-2011,2011-1
Krypton,4,23-05-2011,2011-2
Krypton,4,13-07-2011,2011-3
Krypton,4,30-09-2011,2011-3
Krypton,4,12-12-2011,2011-4
Krypton,4,23-12-2011,2011-4
Krypton,4,27-03-2012,2012-1
Krypton,4,20-08-2012,2012-3
Krypton,4,30-08-2012,2012-3
Krypton,4,21-09-2012,2012-3
Krypton,5,23-09-2010,2010-3
Krypton,5,01-10-2010,2010-4
Krypton,5,11-12-2010,2010-4
Krypton,5,21-02-2011,2011-1
Krypton,5,30-03-2011,2011-1
Krypton,5,29-09-2011,2011-3
Krypton,5,28-09-2011,2011-3
Krypton,5,16-02-2012,2012-1
Krypton,5,09-03-2012,2012-1
Krypton,5,15-06-2012,2012-2
Krypton,5,28-08-2012,2012-3
Krypton,5,08-09-2012,2012-3
Krypton,6,13-01-2011,2011-1
Krypton,6,26-01-2011,2011-1
Krypton,6,31-01-2011,2011-1
Krypton,6,28-01-2011,2011-1
Krypton,6,11-02-2011,2011-1
Krypton,6,24-06-2011,2011-2
Krypton,6,11-10-2011,2011-4
Krypton,6,05-11-2011,2011-4
Krypton,6,07-12-2011,2011-4
Krypton,6,27-12-2011,2011-4
Krypton,6,25-08-2012,2012-3
Krypton,7,06-01-2011,2011-1
Krypton,7,19-01-2011,2011-1
Krypton,7,22-11-2011,2011-4
Krypton,7,20-02-2012,2012-1
Krypton,7,24-03-2012,2012-1
Krypton,7,09-07-2012,2012-3
Krypton,7,27-08-2012,2012-3
Krypton,7,02-10-2012,2012-4
Krypton,8,30-12-2010,2010-4
Krypton,8,21-09-2010,2010-3
Krypton,8,09-11-2010,2010-4
Krypton,8,12-01-2011,2011-1
Krypton,8,11-01-2011,2011-1
Krypton,8,08-02-2011,2011-1
Krypton,8,29-03-2011,2011-1
Krypton,8,17-06-2011,2011-2
Krypton,8,30-08-2011,2011-3
Krypton,8,04-10-2011,2011-4
Krypton,8,10-11-2011,2011-4
Krypton,8,06-12-2011,2011-4
Krypton,8,07-07-2012,2012-3
Krypton,8,23-08-2012,2012-3
Krypton,9,28-10-2010,2010-4
Krypton,9,24-09-2010,2010-3
Krypton,9,15-02-2011,2011-1
Krypton,9,10-06-2011,2011-2
Krypton,9,24-04-2012,2012-2
Krypton,10,29-10-2010,2010-4
Krypton,10,01-11-2010,2010-4
Krypton,10,08-11-2010,2010-4
Krypton,10,13-12-2010,2010-4
Krypton,10,25-02-2011,2011-1
Krypton,10,06-10-2011,2011-4
Krypton,10,12-06-2012,2012-2
Krypton,11,04-10-2010,2010-4
Krypton,11,15-10-2010,2010-4
Krypton,11,02-02-2011,2011-1
Krypton,11,20-09-2011,2011-3
Krypton,11,05-01-2012,2012-1
Krypton,11,02-06-2012,2012-2
Krypton,11,18-08-2012,2012-3
Krypton,11,24-08-2012,2012-3
Krypton,12,25-10-2010,2010-4
Krypton,12,14-10-2010,2010-4
Krypton,12,25-05-2011,2011-2
Krypton,12,22-08-2011,2011-3
Krypton,12,19-09-2011,2011-3
Krypton,12,06-01-2012,2012-1
Krypton,13,09-12-2010,2010-4
Krypton,14,18-01-2011,2011-1
Krypton,14,31-03-2011,2011-1
Krypton,14,22-06-2011,2011-2
Krypton,14,15-10-2011,2011-4
Krypton,14,11-01-2012,2012-1
Krypton,14,30-05-2012,2012-2
Krypton,14,07-09-2012,2012-3
Krypton,15,04-02-2011,2011-1
Krypton,15,09-02-2011,2011-1
Krypton,15,12-09-2011,2011-3
Krypton,15,03-01-2012,2012-1
Krypton,15,30-01-2012,2012-1
Krypton,16,20-10-2010,2010-4
Krypton,16,21-10-2010,2010-4
Krypton,16,01-02-2011,2011-1
Krypton,16,30-05-2011,2011-2
Krypton,16,11-11-2011,2011-4
Krypton,17,12-11-2010,2010-4
Krypton,17,09-09-2010,2010-3
Krypton,17,27-10-2010,2010-4
Krypton,17,22-09-2012,2012-3
Krypton,18,08-12-2010,2010-4
Krypton,18,16-10-2011,2011-4
Krypton,18,15-03-2012,2012-1
Krypton,19,05-10-2010,2010-4
Krypton,19,30-01-2011,2011-1
Krypton,19,06-09-2012,2012-3
Krypton,19,26-08-2011,2011-3
Krypton,19,02-11-2011,2011-4
Krypton,19,03-03-2012,2012-1
Krypton,20,26-11-2010,2010-4
Krypton,20,03-12-2010,2010-4
Krypton,20,17-02-2011,2011-1
Krypton,20,09-06-2011,2011-2
Krypton,20,22-09-2011,2011-3
Krypton,20,07-09-2011,2011-3
Krypton,20,26-01-2012,2012-1
Krypton,20,14-02-2012,2012-1
Krypton,20,28-02-2012,2012-1
Krypton,20,12-05-2012,2012-2
Krypton,20,03-07-2012,2012-3
Krypton,21,04-01-2011,2011-1
Krypton,21,13-04-2011,2011-2
Krypton,21,08-04-2011,2011-2
Krypton,21,21-09-2011,2011-3
Krypton,21,21-12-2011,2011-4
Krypton,21,17-01-2012,2012-1
Krypton,22,08-06-2011,2011-2
Krypton,22,20-10-2011,2011-4
Krypton,22,16-12-2011,2011-4
Krypton,22,13-09-2012,2012-3
Krypton,23,08-09-2010,2010-3
Krypton,23,18-11-2010,2010-4
Krypton,23,23-11-2010,2010-4
Krypton,23,15-12-2010,2010-4
Krypton,23,22-02-2011,2011-1
Krypton,23,09-03-2011,2011-1
Krypton,23,23-09-2011,2011-3
Krypton,24,06-03-2012,2012-1
Krypton,24,24-09-2012,2012-3
Krypton,25,13-10-2010,2010-4
Krypton,25,17-01-2011,2011-1
Krypton,25,24-05-2011,2011-2
Krypton,25,08-06-2012,2012-2
Krypton,26,15-03-2011,2011-1
Krypton,26,14-11-2011,2011-4
Krypton,27,16-12-2010,2010-4
Krypton,27,10-02-2011,2011-1
Krypton,27,16-02-2011,2011-1
Krypton,27,27-04-2011,2011-2
Krypton,28,17-11-2010,2010-4
Krypton,28,27-05-2011,2011-2
Krypton,29,11-11-2010,2010-4
Krypton,29,24-10-2011,2011-4
Krypton,29,12-09-2012,2012-3
Krypton,30,11-10-2010,2010-4
Krypton,30,22-11-2010,2010-4
Krypton,30,23-11-2011,2011-4
Krypton,30,20-05-2011,2011-2
Krypton,30,08-09-2011,2011-3
Krypton,30,28-11-2011,2011-4
Krypton,31,06-10-2010,2010-4
Krypton,31,03-10-2011,2011-4
Krypton,32,25-01-2011,2011-1
Krypton,32,09-01-2012,2012-1
Krypton,33,10-12-2010,2010-4
Krypton,33,10-05-2011,2011-2
Krypton,33,07-06-2011,2011-2
Krypton,33,31-10-2011,2011-4
Krypton,34,07-03-2011,2011-1
Krypton,34,16-11-2011,2011-4
Krypton,34,14-12-2011,2011-4
Krypton,34,23-06-2012,2012-2
Krypton,34,10-09-2012,2012-3
Krypton,35,14-06-2011,2011-2
Krypton,35,20-07-2011,2011-3
Krypton,35,19-07-2011,2011-3
Krypton,35,07-10-2011,2011-4
Krypton,36,01-07-2011,2011-3
Krypton,36,16-09-2011,2011-3
Krypton,37,12-10-2010,2010-4
Krypton,37,23-03-2011,2011-1
Krypton,37,25-07-2011,2011-3
Krypton,37,29-11-2011,2011-4
Krypton,38,12-12-2010,2010-4
Krypton,38,26-09-2011,2011-3
Krypton,39,04-11-2010,2010-4
Krypton,39,21-01-2011,2011-1
Krypton,40,22-10-2010,2010-4
Krypton,40,17-10-2011,2011-4
Krypton,40,02-12-2011,2011-4
Krypton,41,28-03-2011,2011-1
Krypton,42,05-11-2010,2010-4
Krypton,42,21-02-2012,2012-1
Krypton,42,10-07-2012,2012-3
Krypton,43,10-11-2010,2010-4
Krypton,43,19-08-2011,2011-3
Krypton,44,23-02-2011,2011-1
Krypton,44,08-02-2012,2012-1
Krypton,45,12-10-2011,2011-4
Krypton,46,27-09-2010,2010-3
Krypton,47,07-02-2011,2011-1
Krypton,47,16-08-2012,2012-3
Krypton,47,11-09-2012,2012-3
Krypton,49,26-10-2010,2010-4
Krypton,49,19-10-2010,2010-4
Krypton,49,11-04-2011,2011-2
Krypton,49,04-04-2011,2011-2
Krypton,50,15-11-2010,2010-4
Krypton,51,30-06-2011,2011-2
Krypton,51,11-12-2011,2011-4
Krypton,51,02-01-2012,2012-1
Krypton,51,20-04-2012,2012-2
Krypton,52,01-12-2011,2011-4
Krypton,53,16-03-2011,2011-1
Krypton,54,20-09-2010,2010-3
Krypton,54,07-07-2011,2011-3
Krypton,55,03-11-2010,2010-4
Krypton,55,14-08-2012,2012-3
Krypton,55,28-06-2012,2012-2
Krypton,56,08-03-2011,2011-1
Krypton,56,29-08-2011,2011-3
Krypton,56,08-03-2012,2012-1
Krypton,56,25-04-2012,2012-2
