360,438,1206,2252,06-11-2011,2011-4, Kanban
360,16,77,22,06-09-2010,2010-3, Kanban
360,0,13,0,24-09-2010,2010-3, Kanban
360,343,580,146,30-08-2010,2010-3, Kanban
360,2,89,39,26-08-2010,2010-3, Kanban
360,0,181,11,25-08-2010,2010-3, Kanban
360,0,0,0,24-08-2010,2010-3, Kanban
360,0,16,10,23-08-2010,2010-3, Kanban
360,13,2,4,27-08-2010,2010-3, Kanban
360,0,17,23,31-08-2010,2010-3, Kanban
360,0,3,1,17-09-2010,2010-3, Kanban
360,2,41,16,03-11-2010,2010-4, Kanban
360,0,0,0,09-11-2010,2010-4, Kanban
360,0,0,1,06-12-2010,2010-4, Kanban
360,0,0,0,09-02-2011,2011-1, Kanban
360,0,0,0,08-02-2011,2011-1, Kanban
360,0,0,0,02-02-2011,2011-1, Kanban
360,0,0,0,04-02-2011,2011-1, Kanban
360,0,0,0,03-02-2011,2011-1, Kanban
360,0,0,0,07-02-2011,2011-1, Kanban
360,0,93,84,14-04-2011,2011-2, Kanban
360,5,82,12,19-04-2011,2011-2, Kanban
360,0,0,0,25-04-2011,2011-2, Kanban
360,2,123,23,15-04-2011,2011-2, Kanban
360,5,32,21,18-04-2011,2011-2, Kanban
360,4,223,37,26-04-2011,2011-2, Kanban
360,7,10,20,20-04-2011,2011-2, Kanban
360,0,0,0,01-04-2011,2011-2, Kanban
360,166,1048,390,27-04-2011,2011-2, Kanban
360,0,0,0,25-03-2011,2011-1, Kanban
360,1,1,0,21-04-2011,2011-2, Kanban
360,15,94,30,05-04-2011,2011-2, Kanban
360,0,56,26,13-04-2011,2011-2, Kanban
360,0,0,0,04-04-2011,2011-2, Kanban
360,733,84,124,07-04-2011,2011-2, Kanban
360,71,332,130,28-04-2011,2011-2, Kanban
360,3,667,271,06-04-2011,2011-2, Kanban
360,15,87,37,12-04-2011,2011-2, Kanban
360,41,118,79,11-04-2011,2011-2, Kanban
360,60,264,88,29-04-2011,2011-2, Kanban
360,110,322,191,03-05-2011,2011-2, Kanban
360,24231,48,128,02-05-2011,2011-2, Kanban
360,28,52,72,01-05-2011,2011-2, Kanban
360,141,394,218,04-05-2011,2011-2, Kanban
360,84,160,70,05-05-2011,2011-2, Kanban
360,29,13,13,06-05-2011,2011-2, Kanban
360,5,5,0,21-06-2011,2011-2, Kanban
360,0,0,0,30-05-2011,2011-2, Kanban
360,0,0,0,09-06-2011,2011-2, Kanban
360,0,0,0,14-06-2011,2011-2, Kanban
360,0,0,0,15-06-2011,2011-2, Kanban
360,0,0,0,26-09-2011,2011-3, Kanban
360,2,14,2,19-10-2011,2011-4, Kanban
360,0,0,0,16-06-2011,2011-2, Kanban
360,716,1355,2413,05-11-2011,2011-4, Kanban
360,52,302,94,02-11-2011,2011-4, Kanban
360,0,0,2,17-08-2011,2011-3, Kanban
360,0,0,0,28-05-2012,2012-2, Kanban
360,65,0,0,20-10-2011,2011-4, Kanban
360,51,152,29,28-10-2011,2011-4, Kanban
360,16,69,45,21-10-2011,2011-4, Kanban
360,1,42,13,26-10-2011,2011-4, Kanban
360,39,103,6,27-10-2011,2011-4, Kanban
360,35,348,70,03-11-2011,2011-4, Kanban
360,14,41,7,31-10-2011,2011-4, Kanban
360,9,138,6,24-10-2011,2011-4, Kanban
360,0,0,0,18-10-2011,2011-4, Kanban
360,548,819,456,04-11-2011,2011-4, Kanban
360,10,55,10,30-01-2012,2012-1, Kanban
360,19,1344,184,17-01-2012,2012-1, Kanban
360,69,421,296,07-11-2011,2011-4, Kanban
360,305,159,155,25-10-2011,2011-4, Kanban
360,0,154,2,01-11-2011,2011-4, Kanban
360,0,49,7,29-10-2011,2011-4, Kanban
360,0,0,0,21-11-2011,2011-4, Kanban
360,1135,885,81138,25-01-2012,2012-1, Kanban
360,67,71,6,08-11-2011,2011-4, Kanban
360,0,6,1,09-11-2011,2011-4, Kanban
360,2,34,91,14-11-2011,2011-4, Kanban
360,0,11,27,09-02-2012,2012-1, Kanban
360,0,0,0,05-05-2012,2012-2, Kanban
360,0,71,2,25-11-2011,2011-4, Kanban
360,0,0,0,07-12-2011,2011-4, Kanban
360,0,96,18,12-12-2011,2011-4, Kanban
360,83,233,143,23-01-2012,2012-1, Kanban
360,7,113,20,27-01-2012,2012-1, Kanban
360,391,600,185,24-01-2012,2012-1, Kanban
360,180,528,165,31-01-2012,2012-1, Kanban
360,344,468,232,18-01-2012,2012-1, Kanban
360,11,179,21,16-01-2012,2012-1, Kanban
360,4,37,50,01-02-2012,2012-1, Kanban
360,102,332,157,26-01-2012,2012-1, Kanban
360,24,277,57,19-01-2012,2012-1, Kanban
360,1,36,23,20-01-2012,2012-1, Kanban
360,67,144,132,02-02-2012,2012-1, Kanban
360,38,32,53,03-02-2012,2012-1, Kanban
360,0,0,0,15-02-2012,2012-1, Kanban
360,0,0,3,06-02-2012,2012-1, Kanban
360,4,29,36,29-05-2012,2012-2, Kanban
360,0,0,0,28-03-2012,2012-1, Kanban
360,0,0,0,07-05-2012,2012-2, Kanban
360,0,0,0,13-06-2012,2012-2, Kanban
360,0,0,0,05-07-2012,2012-3, Kanban
360,57,244,114,20-06-2012,2012-2, Kanban
360,42,55,59,15-06-2012,2012-2, Kanban
360,9,267,22,16-06-2012,2012-2, Kanban
360,293,893,266,19-06-2012,2012-2, Kanban
360,1,104,45,27-06-2012,2012-2, Kanban
360,25,92,52,26-06-2012,2012-2, Kanban
360,3,99,14,23-06-2012,2012-2, Kanban
360,1467,307,108,18-06-2012,2012-2, Kanban
360,339,3599,89167,21-06-2012,2012-2, Kanban
360,313,3537,380,28-06-2012,2012-2, Kanban
360,131,347,104,29-06-2012,2012-2, Kanban
360,116,410,208,22-06-2012,2012-2, Kanban
360,40,257,92,25-06-2012,2012-2, Kanban
360,0,18,0,11-06-2012,2012-2, Kanban
360,897,2184,434,12-06-2012,2012-2, Kanban
360,0,1,7,02-07-2012,2012-3, Kanban
360,70,277,93,30-06-2012,2012-2, Kanban
360,0,0,0,01-07-2012,2012-3, Kanban
360,2,96,18,03-07-2012,2012-3, Kanban
360,52,72,2,04-07-2012,2012-3, Kanban
360,0,0,0,15-09-2012,2012-3, Kanban
360,0,0,0,05-09-2012,2012-3, Kanban
360,0,0,0,07-08-2012,2012-3, Kanban
360,0,0,0,22-08-2012,2012-3, Kanban
360,0,0,0,06-08-2012,2012-3, Kanban
360,0,0,0,08-08-2012,2012-3, Kanban
360,0,0,0,01-09-2012,2012-3, Kanban
360,0,0,0,10-08-2012,2012-3, Kanban
360,0,0,0,25-08-2012,2012-3, Kanban
360,0,0,0,14-08-2012,2012-3, Kanban
360,0,0,0,18-09-2012,2012-3, Kanban
360,0,0,0,31-08-2012,2012-3, Kanban
360,0,0,0,26-09-2012,2012-3, Kanban
360,0,0,0,28-08-2012,2012-3, Kanban
360,0,0,0,23-08-2012,2012-3, Kanban
360,0,0,0,27-09-2012,2012-3, Kanban
360,0,0,0,06-09-2012,2012-3, Kanban
360,0,6,0,29-09-2012,2012-3, Kanban
360,69,23,91,12-12-2012,2012-4, Kanban
360,47,77,49,20-12-2012,2012-4, Kanban
360,0,0,0,24-08-2012,2012-3, Kanban
360,0,0,0,30-08-2012,2012-3, Kanban
360,0,3,0,07-09-2012,2012-3, Kanban
360,0,36,1,13-09-2012,2012-3, Kanban
360,0,0,0,19-09-2012,2012-3, Kanban
360,0,0,42,12-10-2012,2012-4, Kanban
360,218,47,64,18-12-2012,2012-4, Kanban
360,21,138,69,17-12-2012,2012-4, Kanban
360,6,16,12,19-12-2012,2012-4, Kanban
360,0,12,0,20-11-2012,2012-4, Kanban
360,258,1272,50,14-12-2012,2012-4, Kanban
360,9,43,10,29-11-2012,2012-4, Kanban
360,11,28,13,13-12-2012,2012-4, Kanban
360,0,0,0,15-12-2012,2012-4, Kanban
360,187,3718,370,21-12-2012,2012-4, Kanban
360,0,0,0,22-12-2012,2012-4, Kanban
360,0,0,146,29-12-2012,2012-4, Kanban
360,4,1,6,24-12-2012,2012-4, Kanban
360,0,0,0,26-12-2012,2012-4, Kanban
360,0,0,0,27-12-2012,2012-4, Kanban
