Krypton,3-2010,2030,21,96.66666666666667
Krypton,4-2010,16174,60,269.56666666666666
Krypton,1-2011,13666,120,113.88333333333334
Krypton,2-2011,4508,47,95.91489361702128
Krypton,3-2011,1305,42,31.071428571428573
Krypton,3-2012,11168,82,136.1951219512195
Krypton,4-2011,2689,51,52.72549019607843
Krypton,1-2012,3265,52,62.78846153846154
Krypton,2-2012,3563,37,96.29729729729729
