445
Frontend,2,13-04-2011,2011-2,Kanban,2
Frontend,1,15-10-2010,2010-4,Kanban,7
Frontend,3,14-10-2010,2010-4,Kanban,19
Frontend,2,20-09-2010,2010-3,Kanban,19
Frontend,2,07-10-2010,2010-4,Kanban,27
Frontend,3,01-10-2010,2010-4,Kanban,30
Frontend,1,22-09-2010,2010-3,Kanban,13
Frontend,1,17-09-2010,2010-3,Kanban,12
Frontend,2,23-09-2010,2010-3,Kanban,17
Frontend,1,29-09-2010,2010-3,Kanban,1
Frontend,1,24-09-2010,2010-3,Kanban,5
Frontend,1,28-09-2010,2010-3,Kanban,1
Frontend,1,06-10-2010,2010-4,Kanban,6
Frontend,2,18-10-2010,2010-4,Kanban,7
Frontend,2,05-10-2010,2010-4,Kanban,24
Frontend,1,30-09-2010,2010-3,Kanban,7
Frontend,3,04-10-2010,2010-4,Kanban,14
Frontend,1,08-10-2010,2010-4,Kanban,6
Frontend,1,13-10-2010,2010-4,Kanban,38
Frontend,1,19-10-2010,2010-4,Kanban,9
Frontend,1,20-10-2010,2010-4,Kanban,13
Frontend,2,12-11-2010,2010-4,Kanban,15
Frontend,1,21-10-2010,2010-4,Kanban,15
Frontend,1,25-10-2010,2010-4,Kanban,2
Frontend,2,27-10-2010,2010-4,Kanban,10
Frontend,1,28-10-2010,2010-4,Kanban,7
Frontend,1,01-11-2010,2010-4,Kanban,1
Frontend,2,04-11-2010,2010-4,Kanban,27
Frontend,2,08-11-2010,2010-4,Kanban,117
Frontend,1,10-11-2010,2010-4,Kanban,10
Frontend,4,16-11-2010,2010-4,Kanban,28
Frontend,1,19-11-2010,2010-4,Kanban,15
Frontend,1,06-01-2011,2011-1,Kanban,28
Frontend,2,22-12-2010,2010-4,Kanban,30
Frontend,2,02-12-2010,2010-4,Kanban,15
Frontend,1,16-12-2010,2010-4,Kanban,29
Frontend,4,09-12-2010,2010-4,Kanban,29
Frontend,1,06-04-2011,2011-2,Kanban,50
Frontend,1,25-11-2010,2010-4,Kanban,9
Frontend,3,10-01-2011,2011-1,Kanban,74
Frontend,2,30-11-2010,2010-4,Kanban,2
Frontend,1,01-12-2010,2010-4,Kanban,2
Frontend,1,03-12-2010,2010-4,Kanban,3
Frontend,1,10-12-2010,2010-4,Kanban,61
Frontend,1,14-12-2010,2010-4,Kanban,1
Frontend,1,21-12-2010,2010-4,Kanban,78
Frontend,1,29-12-2010,2010-4,Kanban,70
Frontend,2,27-05-2011,2011-2,Kanban,21
Frontend,1,12-01-2011,2011-1,Kanban,3
Frontend,1,14-01-2011,2011-1,Kanban,31
Frontend,2,31-05-2011,2011-2,Kanban,8
Frontend,1,21-01-2011,2011-1,Kanban,4
Frontend,2,31-01-2011,2011-1,Kanban,173
Frontend,1,03-02-2011,2011-1,Kanban,12
Frontend,2,08-02-2011,2011-1,Kanban,99
Frontend,2,01-02-2011,2011-1,Kanban,20
Frontend,2,14-02-2011,2011-1,Kanban,16
Frontend,3,15-02-2011,2011-1,Kanban,94
Frontend,1,19-04-2011,2011-2,Kanban,22
Frontend,2,26-05-2011,2011-2,Kanban,11
Frontend,1,07-02-2011,2011-1,Kanban,93
Frontend,1,11-02-2011,2011-1,Kanban,79
Frontend,2,10-05-2011,2011-2,Kanban,18
Frontend,1,09-02-2011,2011-1,Kanban,17
Frontend,2,03-03-2011,2011-1,Kanban,8
Frontend,1,30-04-2011,2011-2,Kanban,4
Frontend,1,21-02-2011,2011-1,Kanban,5
Frontend,1,16-02-2011,2011-1,Kanban,16
Frontend,1,17-02-2011,2011-1,Kanban,3
Frontend,2,28-02-2011,2011-1,Kanban,44
Frontend,1,18-02-2011,2011-1,Kanban,8
Frontend,1,10-03-2011,2011-1,Kanban,52
Frontend,2,22-02-2011,2011-1,Kanban,16
Frontend,2,23-02-2011,2011-1,Kanban,16
Frontend,2,24-02-2011,2011-1,Kanban,79
Frontend,1,04-03-2011,2011-1,Kanban,58
Frontend,2,08-03-2011,2011-1,Kanban,145
Frontend,1,07-03-2011,2011-1,Kanban,24
Frontend,1,28-03-2011,2011-1,Kanban,10
Frontend,1,09-05-2011,2011-2,Kanban,14
Frontend,1,17-08-2011,2011-3,Kanban,8
Frontend,2,09-03-2011,2011-1,Kanban,13
Frontend,1,23-03-2011,2011-1,Kanban,39
Frontend,1,11-03-2011,2011-1,Kanban,20
Frontend,3,17-03-2011,2011-1,Kanban,8
Frontend,4,02-05-2011,2011-2,Kanban,30
Frontend,1,21-03-2012,2012-1,Kanban,51
Frontend,1,27-04-2011,2011-2,Kanban,13
Frontend,4,05-05-2011,2011-2,Kanban,39
Frontend,2,04-05-2011,2011-2,Kanban,21
Frontend,1,03-05-2011,2011-2,Kanban,1
Frontend,1,23-05-2011,2011-2,Kanban,1
Frontend,3,14-07-2011,2011-3,Kanban,27
Frontend,3,06-06-2011,2011-2,Kanban,27
Frontend,2,10-06-2011,2011-2,Kanban,35
Frontend,1,01-06-2011,2011-2,Kanban,20
Frontend,1,13-05-2011,2011-2,Kanban,12
Frontend,2,19-05-2011,2011-2,Kanban,6
Frontend,2,24-05-2011,2011-2,Kanban,50
Frontend,1,30-05-2011,2011-2, Kanban,17
Frontend,1,16-06-2011,2011-2, Kanban,5
Frontend,2,08-06-2011,2011-2, Kanban,14
Frontend,1,06-07-2011,2011-3, Kanban,3
Frontend,1,09-06-2011,2011-2, Kanban,12
Frontend,1,15-06-2011,2011-2, Kanban,9
Frontend,3,20-06-2011,2011-2, Kanban,6
Frontend,2,22-06-2011,2011-2, Kanban,23
Frontend,1,23-06-2011,2011-2, Kanban,16
Frontend,3,27-06-2011,2011-2, Kanban,20
Frontend,2,01-07-2011,2011-3, Kanban,209
Frontend,1,28-06-2011,2011-2, Kanban,55
Frontend,2,22-07-2011,2011-3, Kanban,142
Frontend,5,12-09-2011,2011-3, Kanban,233
Frontend,1,16-08-2011,2011-3, Kanban,23
Frontend,2,12-07-2011,2011-3, Kanban,112
Frontend,6,02-09-2011,2011-3, Kanban,26
Frontend,1,18-07-2011,2011-3, Kanban,79
Frontend,3,20-07-2011,2011-3, Kanban,49
Frontend,1,29-07-2011,2011-3, Kanban,25
Frontend,1,01-08-2011,2011-3, Kanban,44
Frontend,2,04-08-2011,2011-3, Kanban,72
Frontend,2,08-08-2011,2011-3, Kanban,35
Frontend,3,20-09-2011,2011-3, Kanban,57
Frontend,4,05-09-2011,2011-3, Kanban,11
Frontend,2,09-09-2011,2011-3, Kanban,10
Frontend,7,23-01-2012,2012-1, Kanban,42
Frontend,3,08-09-2011,2011-3, Kanban,18
Frontend,1,26-08-2011,2011-3, Kanban,11
Frontend,1,15-09-2011,2011-3, Kanban,2
Frontend,1,30-08-2011,2011-3, Kanban,16
Frontend,1,11-10-2011,2011-4, Kanban,23
Frontend,2,07-09-2011,2011-3, Kanban,40
Frontend,1,21-09-2011,2011-3, Kanban,20
Frontend,2,13-09-2011,2011-3, Kanban,60
Frontend,1,14-09-2011,2011-3, Kanban,3
Frontend,2,19-09-2011,2011-3, Kanban,5
Frontend,1,04-10-2011,2011-4, Kanban,8
Frontend,1,16-09-2011,2011-3, Kanban,6
Frontend,1,22-09-2011,2011-3, Kanban,18
Frontend,2,27-09-2011,2011-3, Kanban,25
Frontend,1,30-09-2011,2011-3, Kanban,6
Frontend,1,05-10-2011,2011-4, Kanban,17
Frontend,1,07-10-2011,2011-4, Kanban,4
Frontend,2,13-10-2011,2011-4, Kanban,27
