52032,360,0,2,2011-1,21-03-2011,20-04-2011
52033,360,0,5,2011-1,21-03-2011,21-04-2011
52034,360,0,7,2011-1,21-03-2011,05-04-2011
52035,360,0,3,2011-1,21-03-2011,05-04-2011
52036,360,0,4,2011-1,21-03-2011,21-04-2011
52037,360,0,6,2011-1,21-03-2011,13-04-2011
52038,360,0,1,2011-1,21-03-2011,18-04-2011
52039,360,0,3,2011-1,21-03-2011,05-04-2011
52065,360,0,7,2011-1,21-03-2011,05-04-2011
52066,360,0,3,2011-1,21-03-2011,04-04-2011
52068,360,0,6,2011-1,21-03-2011,07-04-2011
52069,360,0,3,2011-1,21-03-2011,04-04-2011
52070,360,0,12,2011-1,21-03-2011,07-04-2011
52071,360,0,1,2011-1,21-03-2011,15-04-2011
52072,360,0,1,2011-1,21-03-2011,28-04-2011
52073,360,0,3,2011-1,21-03-2011,06-04-2011
52074,360,0,8,2011-1,21-03-2011,12-04-2011
52077,360,0,6,2011-1,21-03-2011,13-04-2011
52082,360,0,4,2011-1,21-03-2011,15-04-2011
52084,360,0,1,2011-1,21-03-2011,27-04-2011
52086,360,0,5,2011-1,21-03-2011,07-04-2011
52087,360,0,9,2011-1,21-03-2011,07-04-2011
52088,360,0,4,2011-1,21-03-2011,26-04-2011
52091,360,0,3,2011-1,21-03-2011,25-04-2011
52092,360,0,4,2011-1,21-03-2011,12-04-2011
52094,360,0,6,2011-1,21-03-2011,21-04-2011
52096,360,0,11,2011-1,21-03-2011,04-04-2011
52097,360,0,2,2011-1,21-03-2011,27-04-2011
52098,360,0,2,2011-1,21-03-2011,27-04-2011
52099,360,0,2,2011-1,21-03-2011,26-04-2011
52100,360,0,4,2011-1,21-03-2011,26-04-2011
54470,360,1,6,2011-2,01-04-2011,06-04-2011
55117,360,0,4,2011-2,04-04-2011,05-04-2011
55260,360,126,2,2011-2,05-04-2011,05-04-2011
55287,360,0,1,2011-2,05-04-2011,06-04-2011
55289,360,13,3,2011-2,05-04-2011,05-04-2011
55292,360,735,20,2011-2,05-04-2011,07-04-2011
55303,360,0,1,2011-2,05-04-2011,12-04-2011
55316,360,7,5,2011-2,05-04-2011,06-04-2011
55320,360,157,21,2011-2,05-04-2011,06-04-2011
55332,360,14,2,2011-2,05-04-2011,06-04-2011
55339,360,25,7,2011-2,05-04-2011,06-04-2011
55485,360,2,10,2011-2,06-04-2011,06-04-2011
55502,360,0,3,2011-2,06-04-2011,26-04-2011
55507,360,0,3,2011-2,06-04-2011,06-04-2011
55508,360,75,6,2011-2,06-04-2011,07-04-2011
55509,360,103,6,2011-2,06-04-2011,07-04-2011
55517,360,19,1,2011-2,06-04-2011,06-04-2011
55526,360,709,1,2011-2,06-04-2011,06-04-2011
55540,360,7,5,2011-2,06-04-2011,06-04-2011
55544,360,3,6,2011-2,06-04-2011,13-04-2011
55562,360,5,1,2011-2,06-04-2011,12-04-2011
55576,360,18,2,2011-2,06-04-2011,27-04-2011
55599,360,64,4,2011-2,06-04-2011,11-04-2011
55775,360,28,2,2011-2,07-04-2011,07-04-2011
55776,360,0,2,2011-2,07-04-2011,12-04-2011
55792,360,14,2,2011-2,07-04-2011,14-04-2011
55820,360,0,1,2011-2,07-04-2011,11-04-2011
55827,360,2,2,2011-2,07-04-2011,14-04-2011
55976,360,14,3,2011-2,08-04-2011,12-04-2011
56001,360,51,3,2011-2,08-04-2011,18-04-2011
56004,360,0,1,2011-2,08-04-2011,11-04-2011
56005,360,2,2,2011-2,08-04-2011,27-04-2011
56012,360,48,8,2011-2,08-04-2011,13-04-2011
56055,360,71,8,2011-2,08-04-2011,11-04-2011
56063,360,1,2,2011-2,08-04-2011,12-04-2011
56064,360,17,5,2011-2,08-04-2011,11-04-2011
56065,360,63,3,2011-2,08-04-2011,12-04-2011
56526,360,27,7,2011-2,11-04-2011,13-04-2011
56530,360,1,5,2011-2,11-04-2011,11-04-2011
56545,360,0,2,2011-2,11-04-2011,14-04-2011
56581,360,10,4,2011-2,11-04-2011,11-04-2011
56627,360,75,17,2011-2,11-04-2011,11-04-2011
56792,360,56,3,2011-2,12-04-2011,12-04-2011
56801,360,0,2,2011-2,12-04-2011,14-04-2011
56832,360,0,3,2011-2,12-04-2011,12-04-2011
56841,360,1,5,2011-2,12-04-2011,14-04-2011
56842,360,0,1,2011-2,12-04-2011,13-04-2011
56851,360,43,2,2011-2,12-04-2011,14-04-2011
56872,360,3,13,2011-2,13-04-2011,14-04-2011
56876,360,3,5,2011-2,13-04-2011,13-04-2011
56877,360,0,1,2011-2,13-04-2011,15-04-2011
56879,360,1,13,2011-2,13-04-2011,13-04-2011
56880,360,52,5,2011-2,14-04-2011,14-04-2011
56881,360,0,2,2011-2,14-04-2011,27-04-2011
56882,360,36,3,2011-2,14-04-2011,26-04-2011
56887,360,2,14,2011-2,14-04-2011,14-04-2011
56890,360,45,5,2011-2,14-04-2011,14-04-2011
56894,360,1,13,2011-2,14-04-2011,14-04-2011
56901,360,0,1,2011-2,14-04-2011,20-04-2011
56902,360,0,6,2011-2,14-04-2011,20-04-2011
56906,360,5,4,2011-2,14-04-2011,14-04-2011
56907,360,4,1,2011-2,14-04-2011,29-04-2011
56908,360,0,4,2011-2,14-04-2011,25-04-2011
56909,360,3,1,2011-2,14-04-2011,14-04-2011
56910,360,112,12,2011-2,14-04-2011,15-04-2011
56912,360,6,12,2011-2,14-04-2011,14-04-2011
56916,360,10,9,2011-2,15-04-2011,19-04-2011
56923,360,28,3,2011-2,15-04-2011,27-04-2011
56924,360,7,8,2011-2,15-04-2011,18-04-2011
56928,360,36,12,2011-2,15-04-2011,15-04-2011
56956,360,8,3,2011-2,18-04-2011,19-04-2011
56974,360,81,8,2011-2,19-04-2011,19-04-2011
56983,360,0,1,2011-2,20-04-2011,20-04-2011
56987,360,37,6,2011-2,20-04-2011,20-04-2011
56996,360,2,6,2011-2,20-04-2011,21-04-2011
56997,360,33,6,2011-2,20-04-2011,27-04-2011
56999,360,11,2,2011-2,21-04-2011,26-04-2011
57008,360,162,7,2011-2,25-04-2011,26-04-2011
57017,360,46,1,2011-2,26-04-2011,26-04-2011
57024,360,0,197,2011-2,26-04-2011,26-04-2011
57025,360,1,2,2011-2,26-04-2011,26-04-2011
57027,360,8,1,2011-2,26-04-2011,26-04-2011
57028,360,0,1,2011-2,26-04-2011,27-04-2011
57029,360,0,1,2011-2,26-04-2011,27-04-2011
57031,360,10,2,2011-2,26-04-2011,27-04-2011
57033,360,4,2,2011-2,27-04-2011,27-04-2011
57036,360,453,3,2011-2,27-04-2011,27-04-2011
57037,360,10,1,2011-2,27-04-2011,27-04-2011
57039,360,5,2,2011-2,27-04-2011,27-04-2011
57040,360,14,2,2011-2,27-04-2011,27-04-2011
57044,360,421,5,2011-2,27-04-2011,27-04-2011
57045,360,442,5,2011-2,27-04-2011,27-04-2011
57050,360,0,4,2011-2,27-04-2011,28-04-2011
57051,360,157,1,2011-2,27-04-2011,27-04-2011
57053,360,1,5,2011-2,27-04-2011,28-04-2011
57054,360,7,5,2011-2,27-04-2011,27-04-2011
57055,360,169,9,2011-2,27-04-2011,28-04-2011
57056,360,0,1,2011-2,27-04-2011,28-04-2011
57057,360,179,6,2011-2,27-04-2011,28-04-2011
57058,360,29,4,2011-2,27-04-2011,29-04-2011
57059,360,20,2,2011-2,28-04-2011,28-04-2011
57060,360,49,2,2011-2,28-04-2011,28-04-2011
57063,360,106,1,2011-2,28-04-2011,03-05-2011
57066,360,115,4,2011-2,28-04-2011,28-04-2011
57072,360,33,4,2011-2,28-04-2011,29-04-2011
57073,360,0,1,2011-2,28-04-2011,02-05-2011
57080,360,52,3,2011-2,29-04-2011,29-04-2011
57081,360,56,3,2011-2,29-04-2011,29-04-2011
57082,360,0,3,2011-2,29-04-2011,02-05-2011
57083,360,0,4,2011-2,29-04-2011,02-05-2011
57084,360,27,4,2011-2,29-04-2011,29-04-2011
57086,360,7,3,2011-2,29-04-2011,29-04-2011
57140,360,191,5,2011-2,29-04-2011,29-04-2011
57144,360,4,3,2011-2,29-04-2011,29-04-2011
57145,360,1,3,2011-2,29-04-2011,29-04-2011
57148,360,8,126,2011-2,29-04-2011,29-04-2011
57151,360,245,3,2011-2,29-04-2011,02-05-2011
57154,360,43,3,2011-2,01-05-2011,01-05-2011
57155,360,109,1,2011-2,01-05-2011,01-05-2011
57165,360,10,1,2011-2,02-05-2011,02-05-2011
57173,360,11,1,2011-2,02-05-2011,02-05-2011
57179,360,24139,1,2011-2,02-05-2011,02-05-2011
57181,360,1,2,2011-2,02-05-2011,03-05-2011
57182,360,0,1,2011-2,02-05-2011,03-05-2011
57185,360,2,1,2011-2,02-05-2011,02-05-2011
57186,360,15,1,2011-2,03-05-2011,03-05-2011
57187,360,4,1,2011-2,03-05-2011,03-05-2011
57188,360,4,1,2011-2,03-05-2011,03-05-2011
57190,360,9,1,2011-2,03-05-2011,03-05-2011
57193,360,0,1,2011-2,03-05-2011,04-05-2011
57194,360,0,2,2011-2,03-05-2011,04-05-2011
57195,360,0,2,2011-2,03-05-2011,05-05-2011
57197,360,204,2,2011-2,03-05-2011,03-05-2011
57198,360,20,1,2011-2,03-05-2011,03-05-2011
57199,360,5,1,2011-2,03-05-2011,03-05-2011
57201,360,0,1,2011-2,03-05-2011,04-05-2011
57203,360,0,1,2011-2,03-05-2011,04-05-2011
57205,360,0,2,2011-2,03-05-2011,04-05-2011
57206,360,42,1,2011-2,03-05-2011,03-05-2011
57207,360,83,1,2011-2,03-05-2011,03-05-2011
57213,360,74,2,2011-2,03-05-2011,03-05-2011
57216,360,56,3,2011-2,03-05-2011,03-05-2011
57233,360,147,1,2011-2,04-05-2011,04-05-2011
57234,360,0,2,2011-2,04-05-2011,05-05-2011
57244,360,0,1,2011-2,04-05-2011,04-05-2011
57245,360,0,1,2011-2,04-05-2011,05-05-2011
57248,360,0,1,2011-2,04-05-2011,04-05-2011
57252,360,603,2,2011-2,04-05-2011,04-05-2011
57253,360,3,1,2011-2,04-05-2011,04-05-2011
57254,360,0,2,2011-2,04-05-2011,04-05-2011
57256,360,0,2,2011-2,04-05-2011,04-05-2011
57259,360,3,1,2011-2,05-05-2011,05-05-2011
57260,360,69,1,2011-2,05-05-2011,05-05-2011
57261,360,0,1,2011-2,05-05-2011,05-05-2011
57265,360,241,2,2011-2,05-05-2011,05-05-2011
57270,360,1,1,2011-2,05-05-2011,05-05-2011
57284,360,53,1,2011-2,06-05-2011,06-05-2011
57305,360,2,1,2011-2,06-05-2011,06-05-2011
57935,360,10,9,2011-2,27-05-2011,21-06-2011
58008,360,0,16,2011-2,30-05-2011,30-05-2011
58133,360,0,12,2011-2,01-06-2011,09-06-2011
58362,360,0,2,2011-2,10-06-2011,14-06-2011
58363,360,0,1,2011-2,10-06-2011,15-06-2011
58364,360,0,2,2011-2,10-06-2011,14-06-2011
58365,360,0,3,2011-2,10-06-2011,14-06-2011
58366,360,0,1,2011-2,10-06-2011,26-09-2011
58367,360,0,3,2011-2,10-06-2011,14-06-2011
58368,360,0,3,2011-2,10-06-2011,14-06-2011
58372,360,0,7,2011-2,10-06-2011,14-06-2011
58373,360,0,3,2011-2,10-06-2011,14-06-2011
58374,360,0,3,2011-2,10-06-2011,15-06-2011
58460,360,2,14,2011-2,15-06-2011,19-10-2011
58493,360,0,2,2011-2,15-06-2011,16-06-2011
58691,360,9,2,2011-2,17-06-2011,05-11-2011
58827,360,1,14,2011-2,21-06-2011,05-11-2011
59814,360,0,6,2011-3,15-08-2011,02-11-2011
59857,360,2,5,2011-3,17-08-2011,17-08-2011
60030,360,338,3,2011-3,23-08-2011,05-11-2011
60407,360,0,1,2011-3,06-09-2011,28-05-2012
60815,360,0,129,2011-3,20-09-2011,05-11-2011
60960,360,0,14,2011-3,26-09-2011,20-10-2011
60961,360,0,10,2011-3,26-09-2011,28-10-2011
60962,360,18,3,2011-3,26-09-2011,02-11-2011
60963,360,0,1,2011-3,26-09-2011,21-10-2011
60964,360,0,1,2011-3,26-09-2011,28-10-2011
60965,360,0,1,2011-3,26-09-2011,26-10-2011
60966,360,0,5,2011-3,26-09-2011,27-10-2011
60967,360,0,6,2011-3,26-09-2011,26-10-2011
60968,360,0,1,2011-3,26-09-2011,28-10-2011
60969,360,0,7,2011-3,26-09-2011,28-10-2011
60970,360,0,1,2011-3,26-09-2011,26-10-2011
60971,360,0,10,2011-3,26-09-2011,26-10-2011
60972,360,0,8,2011-3,26-09-2011,28-10-2011
60973,360,0,2,2011-3,26-09-2011,19-10-2011
60974,360,0,1,2011-3,26-09-2011,28-10-2011
60975,360,0,1,2011-3,26-09-2011,28-10-2011
60976,360,0,2,2011-3,26-09-2011,03-11-2011
60977,360,0,4,2011-3,26-09-2011,31-10-2011
60978,360,0,10,2011-3,26-09-2011,19-10-2011
60979,360,0,5,2011-3,26-09-2011,24-10-2011
60980,360,0,2,2011-3,26-09-2011,03-11-2011
60981,360,0,5,2011-3,26-09-2011,31-10-2011
60982,360,0,1,2011-3,26-09-2011,26-10-2011
60983,360,0,4,2011-3,26-09-2011,28-10-2011
60984,360,0,9,2011-3,26-09-2011,26-10-2011
60985,360,0,11,2011-3,26-09-2011,18-10-2011
60986,360,0,2,2011-3,26-09-2011,03-11-2011
60987,360,0,3,2011-3,26-09-2011,19-10-2011
60988,360,0,2,2011-3,26-09-2011,02-11-2011
60989,360,0,1,2011-3,26-09-2011,02-11-2011
60990,360,0,17,2011-3,26-09-2011,18-10-2011
60991,360,0,4,2011-3,26-09-2011,28-10-2011
60992,360,10,3,2011-3,26-09-2011,28-10-2011
60993,360,0,4,2011-3,26-09-2011,18-10-2011
60994,360,0,3,2011-3,26-09-2011,02-11-2011
60995,360,0,3,2011-3,26-09-2011,19-10-2011
60996,360,0,1,2011-3,26-09-2011,21-10-2011
60997,360,0,6,2011-3,26-09-2011,28-10-2011
60998,360,0,9,2011-3,26-09-2011,20-10-2011
60999,360,0,3,2011-3,26-09-2011,02-11-2011
61000,360,0,1,2011-3,26-09-2011,05-11-2011
61001,360,0,12,2011-3,26-09-2011,24-10-2011
61003,360,0,1,2011-3,26-09-2011,27-10-2011
61005,360,0,5,2011-3,26-09-2011,04-11-2011
61006,360,0,2,2011-3,26-09-2011,02-11-2011
61007,360,0,1,2011-3,26-09-2011,04-11-2011
61008,360,0,8,2011-3,26-09-2011,28-10-2011
61009,360,0,1,2011-3,26-09-2011,04-11-2011
61010,360,0,3,2011-3,26-09-2011,31-10-2011
61011,360,0,10,2011-3,26-09-2011,28-10-2011
61012,360,0,8,2011-3,26-09-2011,26-10-2011
61013,360,50,2,2011-3,26-09-2011,06-11-2011
61014,360,0,1,2011-3,26-09-2011,03-11-2011
61015,360,0,4,2011-3,26-09-2011,05-11-2011
61016,360,0,2,2011-3,26-09-2011,05-11-2011
61373,360,10,3,2011-4,11-10-2011,30-01-2012
61379,360,87,2,2011-4,11-10-2011,06-11-2011
61452,360,0,3,2011-4,13-10-2011,17-01-2012
61455,360,0,10,2011-4,13-10-2011,26-10-2011
61521,360,0,9,2011-4,14-10-2011,26-10-2011
61530,360,44,14,2011-4,14-10-2011,26-10-2011
61531,360,0,10,2011-4,14-10-2011,26-10-2011
61534,360,0,4,2011-4,14-10-2011,05-11-2011
61606,360,0,1,2011-4,18-10-2011,26-10-2011
61617,360,1,2,2011-4,18-10-2011,03-11-2011
61634,360,40,2,2011-4,19-10-2011,03-11-2011
61639,360,50,2,2011-4,19-10-2011,24-10-2011
61644,360,8,2,2011-4,19-10-2011,02-11-2011
61650,360,2,15,2011-4,19-10-2011,19-10-2011
61661,360,11,14,2011-4,19-10-2011,19-10-2011
61663,360,3,2,2011-4,19-10-2011,19-10-2011
61666,360,86,7,2011-4,19-10-2011,21-10-2011
61667,360,0,3,2011-4,19-10-2011,02-11-2011
61680,360,65,16,2011-4,20-10-2011,20-10-2011
61684,360,11,3,2011-4,20-10-2011,21-10-2011
61711,360,15,2,2011-4,20-10-2011,07-11-2011
61713,360,5,7,2011-4,20-10-2011,25-10-2011
61716,360,25,6,2011-4,21-10-2011,21-10-2011
61720,360,28,1,2011-4,21-10-2011,24-10-2011
61739,360,8,10,2011-4,21-10-2011,21-10-2011
61742,360,25,3,2011-4,21-10-2011,01-11-2011
61751,360,17,3,2011-4,21-10-2011,31-10-2011
61758,360,0,1,2011-4,21-10-2011,03-11-2011
61766,360,49,30,2011-4,24-10-2011,02-11-2011
61774,360,28,1,2011-4,24-10-2011,24-10-2011
61789,360,21,1,2011-4,24-10-2011,24-10-2011
61791,360,0,1,2011-4,24-10-2011,25-10-2011
61792,360,9,1,2011-4,24-10-2011,24-10-2011
61794,360,193,1,2011-4,24-10-2011,25-10-2011
61795,360,8,2,2011-4,24-10-2011,25-10-2011
61796,360,0,1,2011-4,24-10-2011,24-10-2011
61797,360,43,7,2011-4,24-10-2011,28-10-2011
61799,360,21,2,2011-4,24-10-2011,25-10-2011
61800,360,0,1,2011-4,24-10-2011,25-10-2011
61801,360,22,2,2011-4,24-10-2011,02-11-2011
61802,360,1,2,2011-4,24-10-2011,25-10-2011
61803,360,9,2,2011-4,24-10-2011,25-10-2011
61804,360,6,4,2011-4,24-10-2011,26-10-2011
61805,360,6,4,2011-4,24-10-2011,26-10-2011
61806,360,146,3,2011-4,24-10-2011,06-11-2011
61807,360,17,1,2011-4,24-10-2011,24-10-2011
61817,360,0,1,2011-4,25-10-2011,25-10-2011
61818,360,382,1,2011-4,25-10-2011,25-10-2011
61828,360,0,1,2011-4,25-10-2011,31-10-2011
61830,360,191,2,2011-4,25-10-2011,05-11-2011
61847,360,62,1,2011-4,26-10-2011,02-11-2011
61849,360,41,4,2011-4,26-10-2011,27-10-2011
61874,360,2,2,2011-4,26-10-2011,31-10-2011
61875,360,40,8,2011-4,26-10-2011,28-10-2011
61876,360,1,2,2011-4,26-10-2011,31-10-2011
61877,360,14,4,2011-4,26-10-2011,31-10-2011
61881,360,13,7,2011-4,27-10-2011,27-10-2011
61887,360,94,9,2011-4,27-10-2011,27-10-2011
61895,360,4,2,2011-4,28-10-2011,02-11-2011
61897,360,8,8,2011-4,28-10-2011,28-10-2011
61899,360,0,1,2011-4,28-10-2011,31-10-2011
61902,360,69,4,2011-4,28-10-2011,28-10-2011
61904,360,0,1,2011-4,28-10-2011,04-11-2011
61906,360,6,3,2011-4,28-10-2011,28-10-2011
61910,360,51,8,2011-4,28-10-2011,28-10-2011
61912,360,56,4,2011-4,28-10-2011,29-10-2011
61913,360,0,144,2011-4,28-10-2011,21-11-2011
61914,360,73,1,2011-4,28-10-2011,02-11-2011
61918,360,8,3,2011-4,28-10-2011,03-11-2011
61922,360,0,6,2011-4,28-10-2011,28-10-2011
61933,360,5,3,2011-4,28-10-2011,28-10-2011
61936,360,21,2,2011-4,28-10-2011,02-11-2011
61937,360,27,4,2011-4,28-10-2011,31-10-2011
61940,360,1,3,2011-4,28-10-2011,02-11-2011
61955,360,22,3,2011-4,31-10-2011,02-11-2011
61962,360,1,5,2011-4,31-10-2011,31-10-2011
61982,360,0,1,2011-4,01-11-2011,02-11-2011
61984,360,0,4,2011-4,01-11-2011,02-11-2011
61989,360,129,1,2011-4,01-11-2011,01-11-2011
61991,360,1,2,2011-4,01-11-2011,01-11-2011
61996,360,1,1,2011-4,01-11-2011,01-11-2011
62001,360,390,2,2011-4,01-11-2011,04-11-2011
62018,360,0,2,2011-4,02-11-2011,02-11-2011
62019,360,77,1,2011-4,02-11-2011,05-11-2011
62028,360,0,2,2011-4,02-11-2011,03-11-2011
62035,360,113,3,2011-4,02-11-2011,02-11-2011
62045,360,12,1,2011-4,02-11-2011,02-11-2011
62050,360,168,4,2011-4,02-11-2011,04-11-2011
62069,360,43,2,2011-4,02-11-2011,02-11-2011
62071,360,390,2,2011-4,03-11-2011,04-11-2011
62072,360,1,2,2011-4,03-11-2011,03-11-2011
62073,360,390,2,2011-4,03-11-2011,04-11-2011
62075,360,40,2,2011-4,03-11-2011,04-11-2011
62076,360,16,2,2011-4,03-11-2011,03-11-2011
62078,360,13,2,2011-4,03-11-2011,04-11-2011
62079,360,44,1,2011-4,03-11-2011,03-11-2011
62081,360,19,2,2011-4,03-11-2011,04-11-2011
62082,360,19,2,2011-4,03-11-2011,04-11-2011
62087,360,1,1,2011-4,03-11-2011,03-11-2011
62088,360,5,2,2011-4,03-11-2011,03-11-2011
62089,360,12,3,2011-4,03-11-2011,03-11-2011
62090,360,303,1,2011-4,03-11-2011,05-11-2011
62091,360,11,2,2011-4,03-11-2011,03-11-2011
62093,360,40,1,2011-4,03-11-2011,03-11-2011
62095,360,20,4,2011-4,03-11-2011,03-11-2011
62097,360,8,1,2011-4,03-11-2011,03-11-2011
62098,360,225,1,2011-4,03-11-2011,03-11-2011
62099,360,0,1,2011-4,03-11-2011,04-11-2011
62100,360,1,2,2011-4,03-11-2011,04-11-2011
62104,360,21,2,2011-4,03-11-2011,03-11-2011
62108,360,255,5,2011-4,03-11-2011,04-11-2011
62117,360,1,1,2011-4,04-11-2011,04-11-2011
62119,360,0,2,2011-4,04-11-2011,07-11-2011
62120,360,0,1,2011-4,04-11-2011,04-11-2011
62121,360,0,2,2011-4,04-11-2011,04-11-2011
62122,360,0,3,2011-4,04-11-2011,05-11-2011
62123,360,0,3,2011-4,04-11-2011,05-11-2011
62124,360,0,3,2011-4,04-11-2011,04-11-2011
62126,360,113,3,2011-4,04-11-2011,04-11-2011
62131,360,14,3,2011-4,04-11-2011,04-11-2011
62132,360,10,1,2011-4,04-11-2011,04-11-2011
62134,360,0,4,2011-4,04-11-2011,06-11-2011
62142,360,0,3,2011-4,04-11-2011,05-11-2011
62144,360,0,1,2011-4,04-11-2011,07-11-2011
62146,360,0,1,2011-4,04-11-2011,05-11-2011
62147,360,0,2,2011-4,04-11-2011,05-11-2011
62148,360,0,1,2011-4,04-11-2011,06-11-2011
62149,360,0,1,2011-4,04-11-2011,05-11-2011
62150,360,0,3,2011-4,04-11-2011,05-11-2011
62151,360,0,1,2011-4,04-11-2011,05-11-2011
62153,360,0,1,2011-4,04-11-2011,05-11-2011
62154,360,0,1,2011-4,04-11-2011,05-11-2011
62155,360,0,2,2011-4,04-11-2011,05-11-2011
62156,360,0,1,2011-4,04-11-2011,05-11-2011
62157,360,0,1,2011-4,04-11-2011,06-11-2011
62158,360,0,2,2011-4,04-11-2011,05-11-2011
62159,360,0,3,2011-4,04-11-2011,07-11-2011
62161,360,12,3,2011-4,04-11-2011,05-11-2011
62162,360,356,2,2011-4,05-11-2011,05-11-2011
62163,360,0,1,2011-4,05-11-2011,07-11-2011
62164,360,0,2,2011-4,05-11-2011,07-11-2011
62165,360,102,2,2011-4,05-11-2011,05-11-2011
62170,360,5,2,2011-4,05-11-2011,05-11-2011
62172,360,217,4,2011-4,05-11-2011,05-11-2011
62174,360,5,2,2011-4,05-11-2011,05-11-2011
62178,360,12,3,2011-4,05-11-2011,05-11-2011
62180,360,2432,1,2011-4,05-11-2011,05-11-2011
62181,360,359,2,2011-4,05-11-2011,05-11-2011
62183,360,27,10,2011-4,05-11-2011,25-01-2012
