23012,Krypton,1,20,2010-3,23-08-2010,13-10-2010
23058,Krypton,10,2,2010-3,24-08-2010,06-09-2010
23275,Krypton,10,3,2010-3,31-08-2010,06-09-2010
23290,Krypton,10,71,2010-3,31-08-2010,28-09-2010
23306,Krypton,612,1,2010-3,31-08-2010,24-09-2010
23358,Krypton,2,4,2010-3,02-09-2010,06-09-2010
23378,Krypton,6,1,2010-3,02-09-2010,06-09-2010
23379,Krypton,7,1,2010-3,02-09-2010,06-09-2010
23440,Krypton,57,2,2010-3,06-09-2010,16-11-2010
23446,Krypton,6,15,2010-3,06-09-2010,28-09-2010
23451,Krypton,5,11,2010-3,07-09-2010,20-09-2010
23452,Krypton,586,11,2010-3,07-09-2010,20-09-2010
23453,Krypton,231,11,2010-3,07-09-2010,20-09-2010
23455,Krypton,237,3,2010-3,07-09-2010,28-09-2010
23456,Krypton,214,11,2010-3,07-09-2010,20-09-2010
23459,Krypton,496,10,2010-3,07-09-2010,20-09-2010
23464,Krypton,248,23,2010-3,07-09-2010,08-09-2010
24127,Krypton,260,1,2010-3,09-09-2010,09-09-2010
24128,Krypton,258,4,2010-3,09-09-2010,10-09-2010
24215,Krypton,647,8,2010-3,13-09-2010,21-09-2010
24280,Krypton,4785,42,2010-3,14-09-2010,02-11-2010
24281,Krypton,2586,1,2010-3,14-09-2010,23-12-2010
24284,Krypton,157,8,2010-3,14-09-2010,20-10-2010
24286,Krypton,118,8,2010-3,14-09-2010,25-10-2010
24403,Krypton,1496,17,2010-3,16-09-2010,29-09-2010
24404,Krypton,448,2,2010-3,16-09-2010,13-10-2010
24406,Krypton,448,1,2010-3,16-09-2010,29-09-2010
24614,Krypton,11,5,2010-3,23-09-2010,23-09-2010
24666,Krypton,36,4,2010-3,24-09-2010,24-09-2010
24668,Krypton,534,4,2010-3,24-09-2010,24-09-2010
24718,Krypton,4,1,2010-3,27-09-2010,27-09-2010
24736,Krypton,0,1,2010-3,27-09-2010,28-09-2010
24761,Krypton,0,1,2010-3,28-09-2010,14-10-2010
24779,Krypton,1,1,2010-3,28-09-2010,28-09-2010
24791,Krypton,41,1,2010-3,28-09-2010,29-09-2010
24808,Krypton,0,1,2010-3,28-09-2010,11-11-2010
24820,Krypton,464,17,2010-3,29-09-2010,05-10-2010
24822,Krypton,274,36,2010-3,29-09-2010,29-09-2010
24837,Krypton,82,1,2010-3,29-09-2010,29-09-2010
24842,Krypton,11,16,2010-3,29-09-2010,29-09-2010
24843,Krypton,214,16,2010-3,29-09-2010,29-09-2010
24897,Krypton,17,22,2010-3,30-09-2010,11-10-2010
24919,Krypton,585,5,2010-4,01-10-2010,01-10-2010
24920,Krypton,222,11,2010-4,01-10-2010,04-10-2010
24921,Krypton,59,2,2010-4,01-10-2010,05-10-2010
25034,Krypton,98,9,2010-4,06-10-2010,06-10-2010
25035,Krypton,93,4,2010-4,06-10-2010,11-10-2010
25036,Krypton,194,3,2010-4,06-10-2010,13-10-2010
25037,Krypton,86,2,2010-4,06-10-2010,14-10-2010
25038,Krypton,0,2,2010-4,06-10-2010,26-10-2010
25039,Krypton,265,2,2010-4,06-10-2010,26-10-2010
25040,Krypton,431,3,2010-4,06-10-2010,26-10-2010
25041,Krypton,157,4,2010-4,06-10-2010,11-10-2010
25043,Krypton,254,4,2010-4,06-10-2010,22-10-2010
25044,Krypton,29,2,2010-4,06-10-2010,25-10-2010
25045,Krypton,28,2,2010-4,06-10-2010,25-10-2010
25046,Krypton,218,5,2010-4,06-10-2010,15-10-2010
25047,Krypton,88,6,2010-4,06-10-2010,15-10-2010
25048,Krypton,76,2,2010-4,06-10-2010,18-10-2010
25049,Krypton,228,6,2010-4,06-10-2010,19-10-2010
25050,Krypton,78,6,2010-4,06-10-2010,22-10-2010
25051,Krypton,25,3,2010-4,06-10-2010,22-10-2010
25052,Krypton,196,3,2010-4,06-10-2010,18-10-2010
25053,Krypton,140,2,2010-4,06-10-2010,19-10-2010
25054,Krypton,18,1,2010-4,06-10-2010,19-10-2010
25127,Krypton,1,4,2010-4,07-10-2010,08-10-2010
25223,Krypton,1139,6,2010-4,11-10-2010,22-10-2010
25224,Krypton,0,1,2010-4,11-10-2010,14-10-2010
25244,Krypton,18,7,2010-4,12-10-2010,14-10-2010
25245,Krypton,13,16,2010-4,12-10-2010,12-10-2010
25246,Krypton,1,1,2010-4,12-10-2010,14-10-2010
25278,Krypton,24,42,2010-4,13-10-2010,26-10-2010
25283,Krypton,25,3,2010-4,13-10-2010,03-11-2010
25296,Krypton,810,7,2010-4,13-10-2010,21-10-2010
25297,Krypton,6858,15,2010-4,13-10-2010,22-10-2010
25326,Krypton,0,43,2010-4,14-10-2010,07-12-2010
25365,Krypton,1,2,2010-4,15-10-2010,17-11-2010
25366,Krypton,0,2,2010-4,15-10-2010,03-11-2010
25381,Krypton,8,1,2010-4,18-10-2010,21-10-2010
25388,Krypton,0,1,2010-4,18-10-2010,21-10-2010
25391,Krypton,95,85,2010-4,18-10-2010,18-10-2010
25436,Krypton,97,13,2010-4,19-10-2010,19-10-2010
25437,Krypton,5,13,2010-4,19-10-2010,19-10-2010
25451,Krypton,6,5,2010-4,19-10-2010,27-10-2010
25458,Krypton,16,14,2010-4,19-10-2010,19-10-2010
25478,Krypton,20,8,2010-4,20-10-2010,20-10-2010
25525,Krypton,228,9,2010-4,21-10-2010,27-10-2010
25527,Krypton,8,1,2010-4,21-10-2010,27-10-2010
25533,Krypton,38,7,2010-4,21-10-2010,21-10-2010
25534,Krypton,85,17,2010-4,21-10-2010,05-11-2010
25553,Krypton,48,2,2010-4,22-10-2010,27-10-2010
25576,Krypton,2,6,2010-4,22-10-2010,22-10-2010
25962,Krypton,1438,2,2010-4,26-10-2010,04-11-2010
26370,Krypton,0,5,2010-4,28-10-2010,11-11-2010
26565,Krypton,165,4,2010-4,29-10-2010,29-10-2010
26566,Krypton,95,3,2010-4,29-10-2010,01-11-2010
26567,Krypton,508,1,2010-4,29-10-2010,01-11-2010
26568,Krypton,4,1,2010-4,29-10-2010,01-11-2010
26569,Krypton,43,2,2010-4,29-10-2010,01-11-2010
26570,Krypton,52,1,2010-4,29-10-2010,01-11-2010
26638,Krypton,8,3,2010-4,29-10-2010,02-11-2010
26989,Krypton,5132,2,2010-4,01-11-2010,01-11-2010
27128,Krypton,6,35,2010-4,02-11-2010,02-11-2010
27155,Krypton,97,1,2010-4,02-11-2010,04-11-2010
27169,Krypton,6,14,2010-4,02-11-2010,03-11-2010
27172,Krypton,0,1,2010-4,02-11-2010,09-11-2010
27404,Krypton,86,34,2010-4,03-11-2010,03-11-2010
27425,Krypton,34,2,2010-4,03-11-2010,03-11-2010
27586,Krypton,1778,1,2010-4,04-11-2010,04-11-2010
27588,Krypton,1438,2,2010-4,04-11-2010,04-11-2010
27606,Krypton,700,33,2010-4,04-11-2010,04-11-2010
27616,Krypton,1207,14,2010-4,04-11-2010,05-11-2010
27830,Krypton,1396,1,2010-4,05-11-2010,16-11-2010
27845,Krypton,0,22,2010-4,05-11-2010,16-11-2010
27850,Krypton,46,11,2010-4,05-11-2010,05-11-2010
28313,Krypton,1368,10,2010-4,08-11-2010,08-11-2010
28582,Krypton,662,1,2010-4,09-11-2010,18-11-2010
28609,Krypton,8,7,2010-4,09-11-2010,09-11-2010
28751,Krypton,312,7,2010-4,10-11-2010,12-11-2010
28752,Krypton,86,7,2010-4,10-11-2010,10-11-2010
28771,Krypton,2,9,2010-4,10-11-2010,10-11-2010
29032,Krypton,201,25,2010-4,11-11-2010,15-11-2010
29033,Krypton,0,1,2010-4,11-11-2010,04-01-2011
29034,Krypton,175,38,2010-4,11-11-2010,12-12-2010
29037,Krypton,395,12,2010-4,11-11-2010,26-11-2010
29055,Krypton,164,3,2010-4,11-11-2010,08-12-2010
29056,Krypton,4,1,2010-4,11-11-2010,16-11-2010
29058,Krypton,809,24,2010-4,11-11-2010,15-11-2010
29066,Krypton,0,49,2010-4,11-11-2010,24-11-2010
29069,Krypton,24,1,2010-4,11-11-2010,23-11-2010
29070,Krypton,28,1,2010-4,11-11-2010,06-12-2010
29072,Krypton,204,4,2010-4,11-11-2010,07-12-2010
29074,Krypton,79,52,2010-4,11-11-2010,16-11-2010
29075,Krypton,27,2,2010-4,11-11-2010,11-11-2010
29076,Krypton,17,15,2010-4,11-11-2010,22-11-2010
29078,Krypton,1119,5,2010-4,11-11-2010,11-11-2010
29079,Krypton,334,5,2010-4,11-11-2010,12-11-2010
29080,Krypton,2691,4,2010-4,11-11-2010,12-11-2010
29097,Krypton,77,2,2010-4,11-11-2010,18-01-2011
29118,Krypton,9,14,2010-4,11-11-2010,16-11-2010
29120,Krypton,117,17,2010-4,11-11-2010,23-11-2010
29123,Krypton,1,4,2010-4,11-11-2010,23-11-2010
29140,Krypton,117,1,2010-4,11-11-2010,07-12-2010
29828,Krypton,0,1,2010-4,15-11-2010,15-11-2010
29972,Krypton,190,17,2010-4,16-11-2010,16-11-2010
29983,Krypton,0,1,2010-4,16-11-2010,04-01-2011
30048,Krypton,0,1,2010-4,16-11-2010,09-12-2010
30078,Krypton,0,1,2010-4,16-11-2010,24-11-2010
30166,Krypton,3548,16,2010-4,17-11-2010,17-11-2010
30196,Krypton,787,20,2010-4,17-11-2010,24-11-2010
30198,Krypton,1293,6,2010-4,17-11-2010,26-11-2010
30202,Krypton,897,20,2010-4,17-11-2010,18-11-2010
30203,Krypton,303,2,2010-4,17-11-2010,18-11-2010
30216,Krypton,37,76,2010-4,17-11-2010,19-11-2010
30539,Krypton,300,2,2010-4,19-11-2010,06-12-2010
30540,Krypton,303,18,2010-4,19-11-2010,19-11-2010
30568,Krypton,14700,8,2010-4,19-11-2010,19-11-2010
30897,Krypton,8593,1,2010-4,22-11-2010,22-11-2010
30962,Krypton,536,14,2010-4,22-11-2010,22-11-2010
31065,Krypton,200,1,2010-4,23-11-2010,23-11-2010
32292,Krypton,1394,6,2010-4,01-12-2010,06-01-2011
32477,Krypton,155,7,2010-4,02-12-2010,06-12-2010
32667,Krypton,408,19,2010-4,03-12-2010,30-01-2011
32668,Krypton,20,1,2010-4,03-12-2010,06-12-2010
32669,Krypton,20,1,2010-4,03-12-2010,06-12-2010
32672,Krypton,14,4,2010-4,03-12-2010,03-12-2010
32673,Krypton,7,6,2010-4,03-12-2010,03-12-2010
32674,Krypton,2,3,2010-4,03-12-2010,03-12-2010
32698,Krypton,360,4,2010-4,03-12-2010,03-12-2010
32699,Krypton,1,3,2010-4,03-12-2010,03-12-2010
32713,Krypton,0,1,2010-4,03-12-2010,04-01-2011
33010,Krypton,4448,20,2010-4,06-12-2010,16-12-2010
33045,Krypton,8,1,2010-4,06-12-2010,08-12-2010
33046,Krypton,6,1,2010-4,06-12-2010,08-12-2010
33047,Krypton,10,35,2010-4,06-12-2010,06-12-2010
33066,Krypton,107,1,2010-4,06-12-2010,08-12-2010
33073,Krypton,151,1,2010-4,06-12-2010,08-12-2010
33074,Krypton,47,1,2010-4,06-12-2010,08-12-2010
33075,Krypton,35,1,2010-4,06-12-2010,08-12-2010
33076,Krypton,169,1,2010-4,06-12-2010,07-12-2010
33077,Krypton,26,1,2010-4,06-12-2010,09-12-2010
33078,Krypton,45,1,2010-4,06-12-2010,09-12-2010
33079,Krypton,7,1,2010-4,06-12-2010,07-12-2010
33080,Krypton,8,3,2010-4,06-12-2010,07-12-2010
33081,Krypton,9,1,2010-4,06-12-2010,09-12-2010
33082,Krypton,0,4,2010-4,06-12-2010,06-12-2010
33084,Krypton,0,1,2010-4,06-12-2010,09-12-2010
33085,Krypton,65,1,2010-4,06-12-2010,08-12-2010
33086,Krypton,0,57,2010-4,06-12-2010,06-12-2010
33087,Krypton,0,1,2010-4,06-12-2010,09-12-2010
33088,Krypton,29,1,2010-4,06-12-2010,07-12-2010
33089,Krypton,0,1,2010-4,06-12-2010,07-12-2010
33090,Krypton,0,1,2010-4,06-12-2010,06-12-2010
33091,Krypton,0,1,2010-4,06-12-2010,06-12-2010
33093,Krypton,103,1,2010-4,06-12-2010,06-12-2010
33094,Krypton,18,3,2010-4,06-12-2010,06-12-2010
33128,Krypton,3,1,2010-4,06-12-2010,06-12-2010
33258,Krypton,3,42,2010-4,07-12-2010,07-12-2010
33321,Krypton,554,1,2010-4,07-12-2010,07-12-2010
33453,Krypton,15,28,2010-4,08-12-2010,10-12-2010
33457,Krypton,989,8,2010-4,08-12-2010,08-12-2010
33560,Krypton,2,1,2010-4,09-12-2010,09-12-2010
33562,Krypton,25,5,2010-4,09-12-2010,09-12-2010
33564,Krypton,4122,10,2010-4,09-12-2010,13-12-2010
33578,Krypton,2158,1,2010-4,09-12-2010,07-03-2011
33730,Krypton,2160,5,2010-4,10-12-2010,10-12-2010
33758,Krypton,1320,23,2010-4,10-12-2010,15-12-2010
33774,Krypton,5,4,2010-4,10-12-2010,11-12-2010
33888,Krypton,0,1,2010-4,11-12-2010,11-12-2010
34310,Krypton,1524,5,2010-4,14-12-2010,13-01-2011
34454,Krypton,2321,1,2010-4,15-12-2010,04-01-2011
34579,Krypton,269,7,2010-4,16-12-2010,16-12-2010
34584,Krypton,2211,30,2010-4,16-12-2010,23-11-2011
35072,Krypton,7,2,2010-4,21-12-2010,21-12-2010
35078,Krypton,1040,4,2010-4,21-12-2010,30-12-2010
35222,Krypton,0,1,2010-4,22-12-2010,06-01-2011
37049,Krypton,2,2,2011-1,03-01-2011,03-01-2011
37052,Krypton,36,2,2011-1,03-01-2011,03-01-2011
37285,Krypton,30,2,2011-1,04-01-2011,04-01-2011
37305,Krypton,158,2,2011-1,04-01-2011,04-01-2011
37342,Krypton,2167,13,2011-1,04-01-2011,04-01-2011
37919,Krypton,116,1,2011-1,07-01-2011,12-01-2011
38391,Krypton,3,1,2011-1,10-01-2011,10-01-2011
38648,Krypton,239,1,2011-1,11-01-2011,13-01-2011
38731,Krypton,19,7,2011-1,11-01-2011,11-01-2011
38732,Krypton,6,1,2011-1,11-01-2011,11-01-2011
38939,Krypton,14,7,2011-1,12-01-2011,12-01-2011
39093,Krypton,1925,21,2011-1,13-01-2011,17-01-2011
39270,Krypton,1,3,2011-1,14-01-2011,14-01-2011
39786,Krypton,21,1,2011-1,17-01-2011,17-01-2011
39839,Krypton,68,3,2011-1,17-01-2011,17-01-2011
39971,Krypton,789,1,2011-1,18-01-2011,18-01-2011
40007,Krypton,20783,10,2011-1,18-01-2011,18-01-2011
40016,Krypton,158,3,2011-1,18-01-2011,25-01-2011
40017,Krypton,0,3,2011-1,18-01-2011,26-01-2011
40022,Krypton,0,1,2011-1,18-01-2011,18-01-2011
40203,Krypton,0,1,2011-1,19-01-2011,28-03-2011
40204,Krypton,0,1,2011-1,19-01-2011,28-03-2011
40207,Krypton,8,27,2011-1,19-01-2011,03-03-2011
40209,Krypton,0,1,2011-1,19-01-2011,11-04-2011
40216,Krypton,0,1,2011-1,19-01-2011,28-03-2011
40218,Krypton,0,1,2011-1,19-01-2011,28-03-2011
40220,Krypton,0,2,2011-1,19-01-2011,24-01-2011
40221,Krypton,0,3,2011-1,19-01-2011,26-01-2011
40227,Krypton,195,1,2011-1,19-01-2011,20-01-2011
40251,Krypton,337,6,2011-1,19-01-2011,19-01-2011
40289,Krypton,51,1,2011-1,19-01-2011,19-01-2011
40414,Krypton,0,1,2011-1,20-01-2011,17-02-2011
40656,Krypton,165,7,2011-1,21-01-2011,21-01-2011
40694,Krypton,400,32,2011-1,21-01-2011,21-01-2011
41099,Krypton,523,6,2011-1,24-01-2011,25-01-2011
41174,Krypton,1977,22,2011-1,24-01-2011,25-01-2011
41371,Krypton,18,1,2011-1,25-01-2011,25-01-2011
41562,Krypton,0,27,2011-1,26-01-2011,04-03-2011
41606,Krypton,0,1,2011-1,26-01-2011,10-02-2011
41607,Krypton,0,1,2011-1,26-01-2011,31-01-2011
41608,Krypton,57,4,2011-1,26-01-2011,31-01-2011
41639,Krypton,3,5,2011-1,26-01-2011,28-01-2011
41886,Krypton,6,1,2011-1,28-01-2011,28-01-2011
42488,Krypton,98,1,2011-1,31-01-2011,31-01-2011
42579,Krypton,6,1,2011-1,01-02-2011,01-02-2011
42606,Krypton,26,1,2011-1,01-02-2011,01-02-2011
42631,Krypton,1,7,2011-1,01-02-2011,01-02-2011
42637,Krypton,20,7,2011-1,01-02-2011,01-02-2011
42812,Krypton,15,1,2011-1,02-02-2011,02-02-2011
42831,Krypton,272,7,2011-1,02-02-2011,02-02-2011
42878,Krypton,12,3,2011-1,02-02-2011,02-02-2011
42886,Krypton,0,1,2011-1,02-02-2011,03-02-2011
42898,Krypton,5,1,2011-1,02-02-2011,03-02-2011
43068,Krypton,0,1,2011-1,03-02-2011,03-02-2011
43069,Krypton,23,2,2011-1,03-02-2011,15-02-2011
43211,Krypton,0,1,2011-1,03-02-2011,04-02-2011
43257,Krypton,1,1,2011-1,04-02-2011,04-02-2011
43272,Krypton,589,6,2011-1,04-02-2011,04-02-2011
43293,Krypton,113,4,2011-1,04-02-2011,04-02-2011
43294,Krypton,15,3,2011-1,04-02-2011,04-02-2011
43338,Krypton,0,1,2011-1,04-02-2011,07-02-2011
43340,Krypton,33,3,2011-1,04-02-2011,07-02-2011
43342,Krypton,33,2,2011-1,04-02-2011,07-02-2011
43786,Krypton,42,2,2011-1,07-02-2011,07-02-2011
43788,Krypton,5,3,2011-1,07-02-2011,07-02-2011
43800,Krypton,0,1,2011-1,07-02-2011,07-02-2011
43801,Krypton,41,2,2011-1,07-02-2011,07-02-2011
43803,Krypton,7,2,2011-1,07-02-2011,10-02-2011
43816,Krypton,0,1,2011-1,07-02-2011,07-02-2011
43833,Krypton,0,1,2011-1,07-02-2011,07-02-2011
43863,Krypton,23,1,2011-1,07-02-2011,08-02-2011
43867,Krypton,9,1,2011-1,07-02-2011,07-02-2011
43873,Krypton,0,1,2011-1,07-02-2011,07-02-2011
43875,Krypton,10,1,2011-1,07-02-2011,07-02-2011
43877,Krypton,87,28,2011-1,07-02-2011,07-02-2011
44040,Krypton,66,6,2011-1,08-02-2011,09-02-2011
44060,Krypton,25,4,2011-1,08-02-2011,08-02-2011
44064,Krypton,11,1,2011-1,08-02-2011,08-02-2011
44079,Krypton,0,1,2011-1,08-02-2011,10-02-2011
44092,Krypton,568,2,2011-1,08-02-2011,10-02-2011
44110,Krypton,58,2,2011-1,08-02-2011,08-02-2011
44124,Krypton,544,2,2011-1,08-02-2011,09-02-2011
44140,Krypton,82,7,2011-1,08-02-2011,10-02-2011
44325,Krypton,1,7,2011-1,09-02-2011,09-02-2011
44328,Krypton,736,8,2011-1,09-02-2011,10-02-2011
44382,Krypton,3,6,2011-1,09-02-2011,11-02-2011
44393,Krypton,228,1,2011-1,09-02-2011,15-02-2011
44541,Krypton,28,6,2011-1,10-02-2011,10-02-2011
44923,Krypton,821,4,2011-1,14-02-2011,14-02-2011
44924,Krypton,821,2,2011-1,14-02-2011,15-02-2011
44925,Krypton,1282,2,2011-1,14-02-2011,15-02-2011
44930,Krypton,56,2,2011-1,14-02-2011,16-02-2011
45177,Krypton,35,2,2011-1,15-02-2011,15-02-2011
45362,Krypton,22,2,2011-1,16-02-2011,16-02-2011
45376,Krypton,122,9,2011-1,16-02-2011,16-02-2011
45377,Krypton,116,14,2011-1,16-02-2011,16-02-2011
45394,Krypton,2423,62,2011-1,16-02-2011,04-03-2011
45509,Krypton,157,1,2011-1,16-02-2011,17-02-2011
45602,Krypton,122,6,2011-1,17-02-2011,17-02-2011
45670,Krypton,55,12,2011-1,17-02-2011,17-02-2011
45689,Krypton,246,9,2011-1,17-02-2011,23-02-2011
45875,Krypton,0,3,2011-1,18-02-2011,21-02-2011
46332,Krypton,17,6,2011-1,21-02-2011,23-02-2011
46335,Krypton,17,6,2011-1,21-02-2011,23-02-2011
46337,Krypton,8,2,2011-1,21-02-2011,23-02-2011
46338,Krypton,74,20,2011-1,21-02-2011,23-02-2011
46388,Krypton,2,2,2011-1,21-02-2011,21-02-2011
46564,Krypton,5,1,2011-1,22-02-2011,22-02-2011
46565,Krypton,4,1,2011-1,22-02-2011,22-02-2011
46566,Krypton,4,1,2011-1,22-02-2011,22-02-2011
46567,Krypton,0,1,2011-1,22-02-2011,23-02-2011
46635,Krypton,276,20,2011-1,22-02-2011,22-02-2011
46965,Krypton,190,3,2011-1,24-02-2011,01-03-2011
47012,Krypton,5,1,2011-1,24-02-2011,24-02-2011
47220,Krypton,1,4,2011-1,25-02-2011,07-03-2011
47228,Krypton,21,6,2011-1,25-02-2011,25-02-2011
47249,Krypton,0,4,2011-1,25-02-2011,25-02-2011
48028,Krypton,156,1,2011-1,01-03-2011,02-03-2011
48408,Krypton,0,20,2011-1,03-03-2011,03-03-2011
48409,Krypton,70,20,2011-1,03-03-2011,03-03-2011
48415,Krypton,140,20,2011-1,03-03-2011,03-03-2011
48416,Krypton,0,19,2011-1,03-03-2011,04-03-2011
48417,Krypton,22,20,2011-1,03-03-2011,03-03-2011
48418,Krypton,0,19,2011-1,03-03-2011,04-03-2011
48454,Krypton,276,24,2011-1,03-03-2011,08-03-2011
48455,Krypton,274,28,2011-1,03-03-2011,03-03-2011
48499,Krypton,10,1,2011-1,03-03-2011,03-03-2011
48507,Krypton,18,1,2011-1,03-03-2011,11-04-2011
49198,Krypton,338,29,2011-1,07-03-2011,07-03-2011
49231,Krypton,15,8,2011-1,07-03-2011,16-03-2011
49354,Krypton,775,10,2011-1,08-03-2011,08-03-2011
49365,Krypton,0,22,2011-1,08-03-2011,08-03-2011
49410,Krypton,479,23,2011-1,08-03-2011,09-03-2011
49653,Krypton,8,6,2011-1,09-03-2011,16-03-2011
50089,Krypton,14,4,2011-1,11-03-2011,11-03-2011
50573,Krypton,4,15,2011-1,14-03-2011,15-03-2011
50604,Krypton,51,8,2011-1,14-03-2011,28-03-2011
50605,Krypton,51,8,2011-1,14-03-2011,28-03-2011
50642,Krypton,51,8,2011-1,14-03-2011,28-03-2011
50643,Krypton,93,3,2011-1,14-03-2011,15-03-2011
50807,Krypton,283,8,2011-1,15-03-2011,15-03-2011
50845,Krypton,0,1,2011-1,15-03-2011,28-03-2011
50979,Krypton,736,1,2011-1,15-03-2011,17-03-2011
51038,Krypton,2,2,2011-1,16-03-2011,22-03-2011
51071,Krypton,0,20,2011-1,16-03-2011,16-03-2011
51080,Krypton,10,19,2011-1,16-03-2011,16-03-2011
51279,Krypton,3185,12,2011-1,17-03-2011,31-03-2011
51456,Krypton,52,1,2011-1,18-03-2011,30-03-2011
51910,Krypton,178,1,2011-1,20-03-2011,30-03-2011
52295,Krypton,0,1,2011-1,22-03-2011,22-03-2011
52352,Krypton,0,1,2011-1,22-03-2011,22-03-2011
52365,Krypton,14,13,2011-1,22-03-2011,23-03-2011
52399,Krypton,4,23,2011-1,22-03-2011,23-03-2011
52546,Krypton,36,1,2011-1,23-03-2011,23-03-2011
52730,Krypton,33,5,2011-1,24-03-2011,28-03-2011
53020,Krypton,0,1,2011-1,25-03-2011,12-05-2011
53536,Krypton,726,8,2011-1,28-03-2011,27-04-2011
53556,Krypton,36,3,2011-1,28-03-2011,29-03-2011
53560,Krypton,51,7,2011-1,28-03-2011,28-03-2011
53758,Krypton,56,3,2011-1,29-03-2011,29-03-2011
53826,Krypton,50,2,2011-1,29-03-2011,29-03-2011
54010,Krypton,5,1,2011-1,30-03-2011,31-03-2011
54011,Krypton,24,1,2011-1,30-03-2011,31-03-2011
54033,Krypton,0,1,2011-1,30-03-2011,30-03-2011
54034,Krypton,0,2,2011-1,30-03-2011,30-03-2011
54044,Krypton,2,8,2011-1,30-03-2011,04-04-2011
54520,Krypton,0,1,2011-2,01-04-2011,04-04-2011
55053,Krypton,59,39,2011-2,04-04-2011,04-04-2011
55101,Krypton,16046,119,2011-2,04-04-2011,15-07-2011
55102,Krypton,466,50,2011-2,04-04-2011,07-04-2011
55106,Krypton,420,7,2011-2,04-04-2011,22-06-2011
55107,Krypton,466,50,2011-2,04-04-2011,07-04-2011
55108,Krypton,113,1,2011-2,04-04-2011,04-04-2011
55279,Krypton,59,2,2011-2,05-04-2011,05-04-2011
55288,Krypton,152,21,2011-2,05-04-2011,13-04-2011
55737,Krypton,0,9,2011-2,07-04-2011,27-04-2011
55749,Krypton,86,21,2011-2,07-04-2011,08-04-2011
56559,Krypton,0,23,2011-2,11-04-2011,11-04-2011
56560,Krypton,0,24,2011-2,11-04-2011,11-04-2011
56561,Krypton,3195,8,2011-2,11-04-2011,27-04-2011
56563,Krypton,0,2,2011-2,11-04-2011,27-04-2011
56915,Krypton,11,29,2011-2,15-04-2011,10-05-2011
56920,Krypton,2,36,2011-2,15-04-2011,13-05-2011
56921,Krypton,4,8,2011-2,15-04-2011,13-05-2011
57251,Krypton,70,34,2011-2,04-05-2011,12-05-2011
57286,Krypton,2,22,2011-2,06-05-2011,09-05-2011
57287,Krypton,0,38,2011-2,06-05-2011,09-05-2011
57288,Krypton,8,9,2011-2,06-05-2011,09-05-2011
57289,Krypton,0,37,2011-2,06-05-2011,09-05-2011
57351,Krypton,0,65,2011-2,09-05-2011,18-05-2011
57358,Krypton,0,1,2011-2,09-05-2011,26-05-2011
57359,Krypton,0,4,2011-2,09-05-2011,10-05-2011
57360,Krypton,0,43,2011-2,09-05-2011,13-05-2011
57451,Krypton,117,6,2011-2,12-05-2011,18-05-2011
57458,Krypton,740,33,2011-2,12-05-2011,12-05-2011
57463,Krypton,719,30,2011-2,12-05-2011,20-05-2011
57464,Krypton,3995,176,2011-2,12-05-2011,18-05-2011
57468,Krypton,0,21,2011-2,12-05-2011,18-05-2011
57528,Krypton,6,3,2011-2,16-05-2011,16-05-2011
57556,Krypton,6,6,2011-2,18-05-2011,18-05-2011
57664,Krypton,18,2,2011-2,20-05-2011,23-05-2011
57722,Krypton,14,2,2011-2,23-05-2011,23-05-2011
