57873,Krypton,0,14,2011-2,27-05-2011, Bug 
57875,Krypton,0,14,2011-2,27-05-2011, Bug 
58076,Krypton,0,5,2011-2,08-06-2011, Bug 
58264,Krypton,0,1,2011-2,28-06-2011, Feature 
58359,Krypton,0,5,2011-2,10-06-2011, Bug 
58516,Krypton,0,3,2011-2,15-06-2011, Bug 
58721,Krypton,0,7,2011-2,22-06-2011, Feature 
58806,Krypton,0,1,2011-2,21-06-2011, Feature 
58846,Krypton,0,1,2012-3,06-09-2012, Bug 
59223,Krypton,0,20,2011-3,08-09-2011, Bug 
59435,Krypton,0,3,2011-3,22-08-2011, Bug 
59505,Krypton,0,35,2011-3,20-07-2011, Feature 
59506,Krypton,0,33,2011-3,22-07-2011, Feature 
59508,Krypton,0,33,2011-3,22-07-2011, Feature 
60006,Krypton,0,8,2011-4,14-10-2011, Feature 
60031,Krypton,0,1,2011-3,23-08-2011, Bug 
60393,Krypton,0,27,2011-3,06-09-2011, Feature 
60394,Krypton,0,17,2011-3,06-09-2011, Feature 
60423,Krypton,0,5,2011-3,08-09-2011, Bug 
60627,Krypton,0,13,2011-3,16-09-2011, Bug 
60892,Krypton,0,1,2011-3,23-09-2011, Bug 
61136,Krypton,0,8,2011-4,04-10-2011, Feature 
61138,Krypton,0,3,2011-4,03-10-2011, Feature 
61388,Krypton,0,11,2011-4,31-10-2011, Feature 
61438,Krypton,0,14,2011-4,15-10-2011, Bug 
61611,Krypton,0,2,2011-4,20-10-2011, Feature 
61626,Krypton,0,1,2012-3,06-09-2012, Bug 
61645,Krypton,0,2,2011-4,20-10-2011, Bug 
61646,Krypton,0,2,2011-4,19-10-2011, Bug 
61710,Krypton,0,1,2011-4,20-10-2011, Bug 
61714,Krypton,0,21,2011-4,21-10-2011, Bug 
61715,Krypton,0,14,2011-4,21-10-2011, Bug 
61717,Krypton,0,2,2011-4,02-11-2011, Bug 
61734,Krypton,0,1,2011-4,06-11-2011, Bug 
61741,Krypton,0,20,2011-4,21-10-2011, Bug 
61788,Krypton,0,2,2011-4,02-11-2011, Bug 
62410,Krypton,0,4,2011-4,11-11-2011, Bug 
62466,Krypton,0,3,2012-1,10-03-2012, Bug 
62764,Krypton,0,7,2011-4,22-11-2011, Feature 
62807,Krypton,0,23,2012-1,16-01-2012, Feature 
63301,Krypton,0,12,2012-1,06-01-2012, Bug 
63408,Krypton,0,3,2012-1,10-03-2012, Feature 
63422,Krypton,0,1,2011-4,12-12-2011, Bug 
63476,Krypton,0,1,2011-4,13-12-2011, Feature 
64219,Krypton,0,13,2012-1,11-01-2012, Feature 
64819,Krypton,0,4,2012-1,27-03-2012, Bug 
65055,Krypton,0,1,2012-1,24-02-2012, Bug 
65093,Krypton,0,1,2012-1,08-02-2012, Bug 
65094,Krypton,0,7,2012-1,08-02-2012, Bug 
65589,Krypton,0,2,2012-1,20-03-2012, Bug 
65754,Krypton,0,4,2012-1,09-03-2012, Feature 
66054,Krypton,0,7,2012-1,24-03-2012, Bug 
66327,Krypton,0,1,2012-1,13-03-2012, Bug 
66437,Krypton,0,1,2012-3,06-09-2012, Bug 
67532,Krypton,0,33,2012-2,11-05-2012, Bug 
67533,Krypton,0,33,2012-2,11-05-2012, Bug 
68672,Krypton,0,1,2012-2,11-06-2012, Feature 
69184,Krypton,0,31,2012-2,26-06-2012, Bug 
69309,Krypton,0,3,2012-3,07-07-2012, Bug 
69459,Krypton,0,2,2012-3,05-07-2012, Bug 
69482,Krypton,0,11,2012-3,16-08-2012, Bug 
69525,Krypton,0,4,2012-3,14-08-2012, Feature 
69847,Krypton,0,4,2012-3,14-08-2012, Bug 
69932,Krypton,0,4,2012-3,14-08-2012, Bug 
69933,Krypton,0,1,2012-3,13-09-2012, Feature 
70042,Krypton,0,15,2012-3,14-08-2012, Bug 
70291,Krypton,0,1,2012-3,14-08-2012, Bug 
71036,Krypton,0,12,2012-3,10-09-2012, Bug 
71082,Krypton,0,1,2012-3,11-09-2012, Feature 
23012,Krypton,1,20,2010-4,13-10-2010, Bug 
24779,Krypton,1,1,2010-3,28-09-2010, Bug 
25127,Krypton,1,4,2010-4,08-10-2010, Bug 
25246,Krypton,1,1,2010-4,14-10-2010, Bug 
25365,Krypton,1,2,2010-4,17-11-2010, Bug 
29123,Krypton,1,4,2010-4,23-11-2010, Feature 
32699,Krypton,1,3,2010-4,03-12-2010, Bug 
39270,Krypton,1,3,2011-1,14-01-2011, Bug 
42631,Krypton,1,7,2011-1,01-02-2011, Bug 
43257,Krypton,1,1,2011-1,04-02-2011, Bug 
44325,Krypton,1,7,2011-1,09-02-2011, Bug 
47220,Krypton,1,4,2011-1,07-03-2011, Bug 
59901,Krypton,1,1,2011-3,22-08-2011, Bug 
60421,Krypton,1,5,2011-3,07-09-2011, Bug 
60422,Krypton,1,5,2011-3,08-09-2011, Bug 
61676,Krypton,1,10,2011-4,24-10-2011, Bug 
63183,Krypton,1,1,2011-4,05-12-2011, Bug 
63186,Krypton,1,1,2011-4,05-12-2011, Bug 
64746,Krypton,1,7,2012-1,30-01-2012, Bug 
64753,Krypton,1,8,2012-1,30-01-2012, Bug 
67457,Krypton,1,9,2012-2,24-04-2012, Feature 
70512,Krypton,1,1,2012-3,20-08-2012, Bug 
23358,Krypton,2,4,2010-3,06-09-2010, Bug 
25576,Krypton,2,6,2010-4,22-10-2010, Bug 
28771,Krypton,2,9,2010-4,10-11-2010, Bug 
32674,Krypton,2,3,2010-4,03-12-2010, Feature 
33560,Krypton,2,1,2010-4,09-12-2010, Bug 
37049,Krypton,2,2,2011-1,03-01-2011, Bug 
46388,Krypton,2,2,2011-1,21-02-2011, Bug 
51038,Krypton,2,2,2011-1,22-03-2011, Bug 
54044,Krypton,2,8,2011-2,04-04-2011, Bug 
57286,Krypton,2,22,2011-2,09-05-2011, Bug 
61189,Krypton,2,3,2011-4,06-10-2011, Bug 
61609,Krypton,2,11,2011-4,31-10-2011, Feature 
63818,Krypton,2,2,2012-1,02-01-2012, Bug 
65371,Krypton,2,1,2012-1,01-03-2012, Bug 
69262,Krypton,2,29,2012-2,27-06-2012, Bug 
69560,Krypton,2,4,2012-3,09-07-2012, Bug 
71037,Krypton,2,2,2012-3,20-09-2012, Bug 
71171,Krypton,2,4,2012-3,10-09-2012, Bug 
71177,Krypton,2,4,2012-3,10-09-2012, Bug 
71178,Krypton,2,4,2012-3,10-09-2012, Bug 
33128,Krypton,3,1,2010-4,06-12-2010, Bug 
38391,Krypton,3,1,2011-1,10-01-2011, Bug 
41639,Krypton,3,5,2011-1,28-01-2011, Feature 
44382,Krypton,3,6,2011-1,11-02-2011, Bug 
58856,Krypton,3,19,2011-2,30-06-2011, Bug 
59459,Krypton,3,4,2011-3,15-07-2011, Bug 
60947,Krypton,3,12,2011-3,26-09-2011, Bug 
60958,Krypton,3,9,2011-3,26-09-2011, Bug 
66375,Krypton,3,5,2012-1,15-03-2012, Bug 
67874,Krypton,3,20,2012-2,12-05-2012, Bug 
71000,Krypton,3,1,2012-3,05-09-2012, Feature 
24718,Krypton,4,1,2010-3,27-09-2010, Bug 
26568,Krypton,4,1,2010-4,01-11-2010, Feature 
29056,Krypton,4,1,2010-4,16-11-2010, Feature 
46565,Krypton,4,1,2011-1,22-02-2011, Bug 
46566,Krypton,4,1,2011-1,22-02-2011, Bug 
50573,Krypton,4,15,2011-1,15-03-2011, Bug 
52399,Krypton,4,23,2011-1,23-03-2011, Bug 
56921,Krypton,4,8,2011-2,13-05-2011, Bug 
58857,Krypton,4,19,2011-2,30-06-2011, Bug 
59114,Krypton,4,18,2011-3,01-07-2011, Bug 
59115,Krypton,4,18,2011-3,01-07-2011, Bug 
60358,Krypton,4,2,2011-4,03-10-2011, Bug 
62537,Krypton,4,3,2011-4,15-11-2011, Feature 
63421,Krypton,4,1,2011-4,12-12-2011, Bug 
70365,Krypton,4,34,2012-3,16-08-2012, Bug 
70690,Krypton,4,6,2012-3,24-08-2012, Bug 
23451,Krypton,5,11,2010-3,20-09-2010, Feature 
25437,Krypton,5,13,2010-4,19-10-2010, Feature 
33774,Krypton,5,4,2010-4,11-12-2010, Bug 
42898,Krypton,5,1,2011-1,03-02-2011, Bug 
43788,Krypton,5,3,2011-1,07-02-2011, Bug 
46564,Krypton,5,1,2011-1,22-02-2011, Bug 
47012,Krypton,5,1,2011-1,24-02-2011, Bug 
54010,Krypton,5,1,2011-1,31-03-2011, Bug 
57870,Krypton,5,6,2011-2,25-05-2011, Bug 
59238,Krypton,5,2,2011-3,06-07-2011, Bug 
59298,Krypton,5,1,2011-3,12-07-2011, Bug 
71508,Krypton,5,1,2012-3,20-09-2012, Bug 
71509,Krypton,5,2,2012-3,20-09-2012, Bug 
19450,Krypton,6,27,2010-4,10-11-2010, Feature 
23378,Krypton,6,1,2010-3,06-09-2010, Bug 
23446,Krypton,6,15,2010-3,28-09-2010, Bug 
25451,Krypton,6,5,2010-4,27-10-2010, Feature 
27128,Krypton,6,35,2010-4,02-11-2010, Feature 
27169,Krypton,6,14,2010-4,03-11-2010, Bug 
33046,Krypton,6,1,2010-4,08-12-2010, Feature 
38732,Krypton,6,1,2011-1,11-01-2011, Bug 
41886,Krypton,6,1,2011-1,28-01-2011, Feature 
42579,Krypton,6,1,2011-1,01-02-2011, Bug 
57528,Krypton,6,3,2011-2,16-05-2011, Bug 
57556,Krypton,6,6,2011-2,18-05-2011, Bug 
63871,Krypton,6,21,2012-1,04-01-2012, Bug 
65278,Krypton,6,3,2012-1,14-02-2012, Bug 
65362,Krypton,6,5,2012-1,16-02-2012, Bug 
65763,Krypton,6,19,2012-1,03-03-2012, Bug 
71112,Krypton,6,7,2012-3,07-09-2012, Feature 
71187,Krypton,6,23,2012-3,11-09-2012, Bug 
19473,Krypton,7,1,2010-4,19-11-2010, Feature 
23379,Krypton,7,1,2010-3,06-09-2010, Bug 
32673,Krypton,7,6,2010-4,03-12-2010, Feature 
33079,Krypton,7,1,2010-4,07-12-2010, Feature 
35072,Krypton,7,2,2010-4,21-12-2010, Bug 
43803,Krypton,7,2,2011-1,10-02-2011, Bug 
25381,Krypton,8,1,2010-4,21-10-2010, Bug 
25527,Krypton,8,1,2010-4,27-10-2010, Bug 
26638,Krypton,8,3,2010-4,02-11-2010, Bug 
28609,Krypton,8,7,2010-4,09-11-2010, Bug 
33045,Krypton,8,1,2010-4,08-12-2010, Feature 
33080,Krypton,8,3,2010-4,07-12-2010, Feature 
40207,Krypton,8,27,2011-1,03-03-2011, Feature 
46337,Krypton,8,2,2011-1,23-02-2011, Bug 
49653,Krypton,8,6,2011-1,16-03-2011, Bug 
57288,Krypton,8,9,2011-2,09-05-2011, Bug 
59031,Krypton,8,2,2011-3,13-07-2011, Bug 
59082,Krypton,8,2,2011-3,13-07-2011, Bug 
62971,Krypton,8,15,2011-4,28-11-2011, Bug 
62978,Krypton,8,15,2011-4,28-11-2011, Bug 
67401,Krypton,8,1,2012-2,19-04-2012, Bug 
69012,Krypton,8,17,2012-2,19-06-2012, Bug 
70994,Krypton,8,2,2012-3,03-09-2012, Bug 
71169,Krypton,8,4,2012-3,10-09-2012, Feature 
29118,Krypton,9,14,2010-4,16-11-2010, Feature 
33081,Krypton,9,1,2010-4,09-12-2010, Feature 
43867,Krypton,9,1,2011-1,07-02-2011, Bug 
63283,Krypton,9,6,2011-4,11-12-2011, Bug 
63569,Krypton,9,3,2011-4,16-12-2011, Bug 
23058,Krypton,10,2,2010-3,06-09-2010, Bug 
23275,Krypton,10,3,2010-3,06-09-2010, Bug 
33047,Krypton,10,35,2010-4,06-12-2010, Feature 
43875,Krypton,10,1,2011-1,07-02-2011, Bug 
48499,Krypton,10,1,2011-1,03-03-2011, Bug 
51080,Krypton,10,19,2011-1,16-03-2011, Feature 
62679,Krypton,10,29,2011-4,13-12-2011, Feature 
70516,Krypton,10,1,2012-3,20-08-2012, Bug 
71529,Krypton,10,1,2012-3,21-09-2012, Bug 
71531,Krypton,10,1,2012-3,21-09-2012, Bug 
24614,Krypton,11,5,2010-3,23-09-2010, Bug 
24842,Krypton,11,16,2010-3,29-09-2010, Bug 
44064,Krypton,11,1,2011-1,08-02-2011, Bug 
56915,Krypton,11,29,2011-2,10-05-2011, Bug 
59809,Krypton,11,1,2011-4,14-10-2011, Bug 
71075,Krypton,11,7,2012-3,07-09-2012, Bug 
42878,Krypton,12,3,2011-1,02-02-2011, Bug 
59397,Krypton,12,5,2011-3,29-09-2011, Bug 
59684,Krypton,12,4,2011-3,30-09-2011, Bug 
61257,Krypton,12,3,2011-4,11-10-2011, Bug 
61258,Krypton,12,3,2011-4,11-10-2011, Bug 
61607,Krypton,12,9,2011-4,02-11-2011, Feature 
25245,Krypton,13,16,2010-4,12-10-2010, Bug 
60067,Krypton,13,19,2011-3,26-08-2011, Bug 
63552,Krypton,13,3,2012-1,02-01-2012, Bug 
65451,Krypton,13,7,2012-1,20-02-2012, Bug 
32672,Krypton,14,4,2010-4,03-12-2010, Feature 
38939,Krypton,14,7,2011-1,12-01-2011, Feature 
50089,Krypton,14,4,2011-1,11-03-2011, Feature 
52365,Krypton,14,13,2011-1,23-03-2011, Bug 
57722,Krypton,14,2,2011-2,23-05-2011, Bug 
63571,Krypton,14,9,2012-1,02-01-2012, Bug 
63728,Krypton,14,4,2011-4,23-12-2011, Bug 
66316,Krypton,14,13,2012-1,15-03-2012, Bug 
69461,Krypton,14,5,2012-3,07-07-2012, Bug 
70722,Krypton,14,1,2012-3,28-08-2012, Bug 
70733,Krypton,14,1,2012-3,28-08-2012, Bug 
70794,Krypton,14,20,2012-3,12-09-2012, Bug 
33453,Krypton,15,28,2010-4,10-12-2010, Bug 
