Frontend,1,20-09-2010,2010-3,Kanban
Frontend,2,16-09-2010,2010-3,Kanban
Frontend,3,21-09-2010,2010-3,Kanban
Frontend,2,08-10-2010,2010-4,Kanban
Frontend,3,15-09-2010,2010-3,Kanban
Frontend,1,22-09-2010,2010-3,Kanban
Frontend,2,23-09-2010,2010-3,Kanban
Frontend,2,14-10-2010,2010-4,Kanban
Frontend,2,02-12-2011,2011-4,Kanban
Frontend,1,07-09-2010,2010-3,Kanban
Frontend,1,08-09-2010,2010-3,Kanban
Frontend,6,28-09-2010,2010-3,Kanban
Frontend,1,10-09-2010,2010-3,Kanban
Frontend,1,13-09-2010,2010-3,Kanban
Frontend,2,17-09-2010,2010-3,Kanban
Frontend,1,07-10-2010,2010-4,Kanban
Frontend,1,27-09-2010,2010-3,Kanban
Frontend,2,29-09-2010,2010-3,Kanban
Frontend,3,30-09-2010,2010-3,Kanban
Frontend,2,01-10-2010,2010-4,Kanban
Frontend,2,17-01-2011,2011-1,Kanban
Frontend,2,04-10-2010,2010-4,Kanban
Frontend,1,06-10-2010,2010-4,Kanban
Frontend,2,28-10-2010,2010-4,Kanban
Frontend,1,12-10-2010,2010-4,Kanban
Frontend,1,11-10-2010,2010-4,Kanban
Frontend,3,19-10-2010,2010-4,Kanban
Frontend,1,11-11-2010,2010-4,Kanban
Frontend,3,15-11-2010,2010-4,Kanban
Frontend,2,21-10-2010,2010-4,Kanban
Frontend,2,20-10-2010,2010-4,Kanban
Frontend,2,30-11-2010,2010-4,Kanban
Frontend,4,25-10-2010,2010-4,Kanban
Frontend,2,27-10-2010,2010-4,Kanban
Frontend,2,01-11-2010,2010-4,Kanban
Frontend,1,22-10-2010,2010-4,Kanban
Frontend,1,26-10-2010,2010-4,Kanban
Frontend,1,08-12-2010,2010-4,Kanban
Frontend,2,29-10-2010,2010-4,Kanban
Frontend,3,08-11-2010,2010-4,Kanban
Frontend,6,04-11-2010,2010-4,Kanban
Frontend,1,02-11-2010,2010-4,Kanban
Frontend,2,22-11-2010,2010-4,Kanban
Frontend,1,03-11-2010,2010-4,Kanban
Frontend,3,10-11-2010,2010-4,Kanban
Frontend,8,09-11-2010,2010-4,Kanban
Frontend,2,23-11-2010,2010-4,Kanban
Frontend,1,17-11-2010,2010-4,Kanban
Frontend,2,07-12-2010,2010-4,Kanban
Frontend,1,12-11-2010,2010-4,Kanban
Frontend,2,19-11-2010,2010-4,Kanban
Frontend,1,18-11-2010,2010-4,Kanban
Frontend,2,06-12-2010,2010-4,Kanban
Frontend,1,24-11-2010,2010-4,Kanban
Frontend,1,01-12-2010,2010-4,Kanban
Frontend,2,09-12-2010,2010-4,Kanban
Frontend,1,13-12-2010,2010-4,Kanban
Frontend,1,16-12-2010,2010-4,Kanban
Frontend,1,12-07-2011,2011-3,Kanban
Frontend,2,31-05-2011,2011-2,Kanban
Frontend,2,07-07-2011,2011-3,Kanban
Frontend,1,17-10-2012,2012-4,Kanban
Frontend,2,03-01-2011,2011-1,Kanban
Frontend,1,05-01-2011,2011-1,Kanban
Frontend,1,06-01-2011,2011-1,Kanban
Frontend,2,04-01-2011,2011-1,Kanban
Frontend,1,11-01-2011,2011-1,Kanban
Frontend,2,10-01-2011,2011-1,Kanban
Frontend,2,18-01-2011,2011-1,Kanban
Frontend,1,24-01-2011,2011-1,Kanban
Frontend,1,23-03-2011,2011-1,Kanban
Frontend,2,05-11-2011,2011-4,Kanban
Frontend,1,07-03-2011,2011-1,Kanban
Frontend,1,04-03-2011,2011-1,Kanban
Frontend,3,10-05-2011,2011-2,Kanban
Frontend,1,09-03-2011,2011-1,Kanban
Frontend,1,08-03-2011,2011-1,Kanban
Frontend,1,18-10-2011,2011-4,Kanban
Frontend,1,28-03-2011,2011-1,Kanban
Frontend,5,06-04-2011,2011-2,Kanban
Frontend,1,18-03-2011,2011-1,Kanban
Frontend,2,20-03-2011,2011-1,Kanban
Frontend,1,10-03-2012,2012-1,Kanban
Frontend,1,13-04-2011,2011-2,Kanban
Frontend,1,27-04-2011,2011-2,Kanban
Frontend,1,31-03-2011,2011-1,Kanban
Frontend,1,05-04-2011,2011-2,Kanban
Frontend,1,08-04-2011,2011-2,Kanban
Frontend,1,26-04-2011,2011-2,Kanban
Frontend,1,04-05-2011,2011-2,Kanban
Frontend,2,23-05-2011,2011-2,Kanban
Frontend,2,13-05-2011,2011-2,Kanban
Frontend,3,06-06-2011,2011-2,Kanban
Frontend,2,16-05-2011,2011-2,Kanban
Frontend,1,07-06-2011,2011-2,Kanban
Frontend,1,20-05-2011,2011-2,Kanban
Frontend,3,25-05-2011,2011-2,Kanban
Frontend,1,15-06-2011,2011-2,Kanban
Frontend,2,26-05-2011,2011-2,Kanban
Frontend,2,24-05-2011,2011-2,Kanban
Frontend,1,27-11-2012,2012-4,Kanban
Frontend,1,01-06-2011,2011-2,Kanban
