360,2011-4,14778,346,42.71098265895954
360,2010-3,2808,35,80.22857142857143
360,2010-4,61,5,12.2
360,2011-1,0,79,0.0
360,2011-2,56568,305,185.4688524590164
360,2011-3,2,2,1.0
360,2012-2,213133,429,496.8135198135198
360,2012-1,178141,278,640.794964028777
360,2012-3,541,106,5.10377358490566
360,2012-4,13020,183,71.14754098360656
