Krypton,13,14-05-2011,5,2011-2,Kanban
Krypton,12,15-05-2011,5,2011-2,Kanban
Krypton,13,16-05-2011,5,2011-2,Kanban
Krypton,13,17-05-2011,5,2011-2,Kanban
Krypton,18,18-05-2011,5,2011-2,Kanban
Krypton,17,19-05-2011,5,2011-2,Kanban
Krypton,17,20-05-2011,5,2011-2,Kanban
Krypton,17,21-05-2011,5,2011-2,Kanban
Krypton,16,22-05-2011,5,2011-2,Kanban
Krypton,18,23-05-2011,5,2011-2,Kanban
Krypton,20,24-05-2011,5,2011-2,Kanban
Krypton,20,25-05-2011,5,2011-2,Kanban
Krypton,19,26-05-2011,5,2011-2,Kanban
Krypton,21,27-05-2011,5,2011-2,Kanban
Krypton,18,28-05-2011,5,2011-2,Kanban
Krypton,18,29-05-2011,5,2011-2,Kanban
Krypton,19,30-05-2011,5,2011-2,Kanban
Krypton,19,31-05-2011,5,2011-2,Kanban
Krypton,16,01-06-2011,6,2011-2,Kanban
Krypton,15,02-06-2011,6,2011-2,Kanban
Krypton,15,03-06-2011,6,2011-2,Kanban
Krypton,15,04-06-2011,6,2011-2,Kanban
Krypton,15,05-06-2011,6,2011-2,Kanban
Krypton,15,06-06-2011,6,2011-2,Kanban
Krypton,18,07-06-2011,6,2011-2,Kanban
Krypton,21,08-06-2011,6,2011-2,Kanban
Krypton,20,09-06-2011,6,2011-2,Kanban
Krypton,22,10-06-2011,6,2011-2,Kanban
Krypton,19,11-06-2011,6,2011-2,Kanban
Krypton,19,12-06-2011,6,2011-2,Kanban
Krypton,19,13-06-2011,6,2011-2,Kanban
Krypton,21,14-06-2011,6,2011-2,Kanban
Krypton,20,15-06-2011,6,2011-2,Kanban
Krypton,16,16-06-2011,6,2011-2,Kanban
Krypton,16,17-06-2011,6,2011-2,Kanban
Krypton,14,18-06-2011,6,2011-2,Kanban
Krypton,11,19-06-2011,6,2011-2,Kanban
Krypton,9,20-06-2011,6,2011-2,Kanban
Krypton,10,21-06-2011,6,2011-2,Kanban
Krypton,12,22-06-2011,6,2011-2,Kanban
Krypton,11,23-06-2011,6,2011-2,Kanban
Krypton,12,24-06-2011,6,2011-2,Kanban
Krypton,11,25-06-2011,6,2011-2,Kanban
Krypton,9,26-06-2011,6,2011-2,Kanban
Krypton,9,27-06-2011,6,2011-2,Kanban
Krypton,14,28-06-2011,6,2011-2,Kanban
Krypton,14,29-06-2011,6,2011-2,Kanban
Krypton,10,30-06-2011,6,2011-2,Kanban
Krypton,11,01-07-2011,7,2011-3,Kanban
Krypton,11,02-07-2011,7,2011-3,Kanban
Krypton,11,03-07-2011,7,2011-3,Kanban
Krypton,11,04-07-2011,7,2011-3,Kanban
Krypton,11,05-07-2011,7,2011-3,Kanban
Krypton,12,06-07-2011,7,2011-3,Kanban
Krypton,13,07-07-2011,7,2011-3,Kanban
Krypton,13,08-07-2011,7,2011-3,Kanban
Krypton,12,09-07-2011,7,2011-3,Kanban
Krypton,12,10-07-2011,7,2011-3,Kanban
Krypton,13,11-07-2011,7,2011-3,Kanban
Krypton,14,12-07-2011,7,2011-3,Kanban
Krypton,16,13-07-2011,7,2011-3,Kanban
Krypton,13,14-07-2011,7,2011-3,Kanban
Krypton,14,15-07-2011,7,2011-3,Kanban
Krypton,11,16-07-2011,7,2011-3,Kanban
Krypton,11,17-07-2011,7,2011-3,Kanban
Krypton,11,18-07-2011,7,2011-3,Kanban
Krypton,12,19-07-2011,7,2011-3,Kanban
Krypton,8,20-07-2011,7,2011-3,Kanban
Krypton,8,21-07-2011,7,2011-3,Kanban
Krypton,12,22-07-2011,7,2011-3,Kanban
Krypton,11,23-07-2011,7,2011-3,Kanban
Krypton,11,24-07-2011,7,2011-3,Kanban
Krypton,12,25-07-2011,7,2011-3,Kanban
Krypton,12,26-07-2011,7,2011-3,Kanban
Krypton,12,27-07-2011,7,2011-3,Kanban
Krypton,12,28-07-2011,7,2011-3,Kanban
Krypton,12,29-07-2011,7,2011-3,Kanban
Krypton,11,30-07-2011,7,2011-3,Kanban
Krypton,11,31-07-2011,7,2011-3,Kanban
Krypton,11,01-08-2011,8,2011-3,Kanban
Krypton,11,02-08-2011,8,2011-3,Kanban
Krypton,11,03-08-2011,8,2011-3,Kanban
Krypton,11,04-08-2011,8,2011-3,Kanban
Krypton,11,05-08-2011,8,2011-3,Kanban
Krypton,11,06-08-2011,8,2011-3,Kanban
Krypton,11,07-08-2011,8,2011-3,Kanban
