360,3-2010,293,10,29.3
360,4-2011,12496,163,76.66257668711657
360,4-2010,60,3,20.0
360,2-2011,7688,130,59.13846153846154
360,3-2011,2,1,2.0
360,2-2012,105413,149,707.4697986577181
360,1-2012,87861,87,1009.8965517241379
360,3-2012,251,16,15.6875
360,4-2012,5890,35,168.28571428571428
