Neon,3-2010,5320,20,266.0
Neon,4-2010,12245,57,214.82456140350877
Neon,1-2011,32537,53,613.9056603773585
Neon,2-2011,1073,16,67.0625
Neon,3-2011,37349,52,718.25
Neon,4-2011,6052,24,252.16666666666666
Neon,3-2012,17623,65,271.12307692307695
Neon,4-2012,130247,77,1691.5194805194806
Neon,1-2012,5668,30,188.93333333333334
Neon,2-2012,13966,52,268.5769230769231
