Neon,3-2012,9514,157,60.59872611464968
Neon,2-2011,6165,156,39.51923076923077
Neon,4-2010,4030,93,43.333333333333336
Neon,1-2011,26837,136,197.3308823529412
Neon,3-2010,29170,31,940.9677419354839
Neon,3-2011,6412,97,66.10309278350516
Neon,1-2012,6875,130,52.88461538461539
Neon,2-2012,6839,96,71.23958333333333
Neon,4-2011,7437,106,70.16037735849056
Neon,4-2012,7801,107,72.90654205607477
Neon,1-2013,328,4,82.0
